#{"t_start": 1680733425.4002964, "env_id": "Frostbite-v4"}
r,l,t
280.0,868,6.948521
280.0,742,8.979662
280.0,787,11.479276
270.0,779,13.450509
280.0,705,15.825758
280.0,735,17.654489
250.0,709,19.642045
300.0,756,22.345781
270.0,805,24.678576
270.0,785,26.962583
270.0,795,29.732574
280.0,749,31.980914
280.0,705,34.051979
270.0,847,36.946494
280.0,689,38.949979
270.0,735,41.03299
270.0,719,43.652628
280.0,714,50.451676
270.0,815,53.244306
280.0,837,55.628648
280.0,760,57.722799
270.0,762,60.330095
280.0,823,62.613798
280.0,811,65.393632
270.0,772,67.520611
280.0,722,69.752289
280.0,864,72.667537
270.0,686,74.666179
280.0,840,77.430915
270.0,858,79.757284
280.0,812,82.438767
280.0,772,84.526511
280.0,809,87.343408
280.0,768,89.564591
270.0,747,96.118237
280.0,920,99.157796
300.0,935,102.214819
270.0,660,104.206037
280.0,692,106.354801
280.0,811,109.126064
280.0,865,111.542996
270.0,746,114.165476
280.0,784,116.333704
280.0,726,118.504305
280.0,671,121.038273
290.0,803,123.31197
250.0,768,125.446741
280.0,755,127.941787
280.0,747,130.018489
270.0,679,131.958193
280.0,692,134.508509
300.0,789,136.812232
280.0,750,142.830851
280.0,741,145.614192
280.0,788,147.908261
280.0,814,150.786258
270.0,687,152.850085
280.0,723,155.076993
270.0,778,157.702659
270.0,790,159.965503
280.0,838,162.766564
280.0,809,164.925215
280.0,674,166.881681
270.0,805,169.725479
270.0,884,172.310533
260.0,688,174.798779
280.0,751,176.936154
260.0,655,178.757566
270.0,795,181.478181
280.0,754,183.577246
270.0,803,190.496181
270.0,738,193.246009
280.0,753,195.472672
270.0,791,197.913801
280.0,923,201.162125
270.0,893,204.125188
280.0,757,206.247422
280.0,832,209.111399
270.0,852,211.229627
280.0,818,213.74073
280.0,712,215.725586
270.0,787,218.003217
280.0,780,220.725733
270.0,812,223.052841
280.0,768,225.766662
280.0,740,227.830998
280.0,921,234.786598
280.0,775,236.87603
260.0,763,239.089739
270.0,882,242.113739
280.0,833,245.166666
280.0,849,247.60006
280.0,797,250.463733
270.0,821,252.865197
280.0,737,254.863199
270.0,683,257.142938
280.0,725,259.191386
270.0,739,261.219173
270.0,821,263.872782
280.0,763,266.016868
270.0,814,268.830873
270.0,702,270.949621
280.0,819,273.33239
270.0,821,276.162117
280.0,684,282.831219
270.0,816,285.571164
270.0,790,287.628989
280.0,742,289.76243
240.0,815,292.548507
270.0,718,294.675128
270.0,794,296.972806
270.0,756,299.655648
250.0,665,301.564679
280.0,811,303.755508
270.0,697,306.313996
270.0,740,308.399734
280.0,780,310.514486
270.0,738,313.065424
270.0,733,315.152051
260.0,892,318.256253
280.0,893,320.845763
