#{"t_start": 1653998212.1935406, "env_id": "Asterix-v4"}
r,l,t
550.0,449,4.867763
150.0,376,6.129948
350.0,377,7.299161
500.0,399,8.131154
400.0,323,9.221542
200.0,320,10.288492
400.0,324,10.943549
300.0,328,12.090268
150.0,277,12.623064
50.0,275,13.569251
200.0,417,14.822627
100.0,274,15.410631
250.0,484,16.860362
850.0,691,18.729736
150.0,272,19.765422
400.0,402,20.603601
250.0,357,21.78915
150.0,295,22.820234
150.0,368,23.603095
250.0,285,24.619748
350.0,420,25.920655
100.0,275,26.468661
100.0,307,27.51283
150.0,279,28.060564
550.0,460,29.468035
50.0,304,30.521787
400.0,371,31.231296
200.0,348,32.380654
250.0,371,33.589178
200.0,314,34.260784
200.0,343,35.443636
150.0,308,36.037467
100.0,287,37.025481
150.0,287,37.590374
50.0,278,38.622676
300.0,365,39.779899
300.0,373,40.542186
400.0,412,43.638631
200.0,357,44.802723
150.0,296,45.349681
350.0,411,46.689581
250.0,294,47.263023
550.0,420,48.572548
150.0,340,49.675101
450.0,512,51.14254
400.0,484,52.564798
250.0,298,53.108094
200.0,343,54.225201
250.0,399,55.468146
250.0,314,56.083719
150.0,252,56.984176
100.0,269,57.489687
350.0,368,58.693009
350.0,393,59.93947
300.0,379,60.72845
200.0,269,61.689783
550.0,530,63.210525
450.0,370,63.937378
250.0,412,65.212999
200.0,341,66.298702
300.0,321,66.927719
150.0,270,67.922575
100.0,273,68.449079
150.0,363,69.69388
250.0,303,70.682458
600.0,416,71.585387
600.0,535,73.120471
500.0,475,74.542616
150.0,283,75.58612
250.0,274,76.134843
50.0,286,77.138404
250.0,308,77.75205
100.0,294,78.730849
300.0,369,79.46233
150.0,327,80.584475
400.0,366,83.502961
450.0,421,84.354687
400.0,421,85.682704
550.0,434,86.990385
450.0,426,88.320972
150.0,286,88.911452
350.0,391,90.152824
250.0,374,91.357073
300.0,319,91.954917
200.0,368,93.166768
250.0,348,94.33885
200.0,276,94.882125
150.0,298,95.930383
200.0,409,97.177274
100.0,232,97.684193
150.0,302,98.267806
250.0,313,99.359936
250.0,317,100.439825
250.0,347,101.12719
250.0,413,102.446477
450.0,400,103.73315
100.0,294,104.295452
500.0,425,105.764615
250.0,248,106.687576
300.0,363,107.425953
450.0,387,108.642393
300.0,360,109.810036
200.0,274,110.330475
200.0,282,111.284693
150.0,269,111.821566
150.0,350,112.96084
400.0,305,113.607114
250.0,340,114.758552
100.0,281,115.300982
350.0,387,116.500741
250.0,367,117.703123
300.0,342,118.377637
150.0,240,119.274706
150.0,301,119.880031
350.0,452,123.160156
250.0,371,124.382559
200.0,231,124.826498
250.0,309,125.876546
50.0,293,126.49063
150.0,310,127.567203
400.0,435,128.853149
100.0,302,129.489174
250.0,299,130.526762
50.0,230,130.998129
100.0,277,131.966229
50.0,274,132.467524
200.0,337,133.582315
250.0,306,134.144199
150.0,269,135.121688
150.0,282,135.673206
150.0,294,136.671095
150.0,299,137.286065
200.0,296,138.330081
300.0,382,139.559851
100.0,277,140.127592
100.0,285,141.094238
150.0,243,141.609069
200.0,289,142.629715
300.0,341,143.323653
100.0,311,144.433156
350.0,432,145.725475
250.0,258,146.217845
100.0,278,147.194151
700.0,640,148.97353
100.0,349,149.716584
350.0,341,150.881426
300.0,363,152.018378
100.0,258,152.533269
250.0,463,153.913945
100.0,267,154.838322
200.0,282,155.438181
150.0,273,155.946072
550.0,548,157.909006
100.0,268,158.473075
150.0,290,159.497213
100.0,324,160.149235
50.0,273,162.784436
350.0,402,163.642043
450.0,502,165.087394
150.0,281,166.109217
150.0,287,166.700695
150.0,265,167.694142
200.0,360,168.363548
700.0,519,169.81677
300.0,329,170.943507
400.0,496,172.426903
450.0,335,173.503068
450.0,427,174.353229
450.0,421,175.620213
350.0,366,176.790861
350.0,369,177.474523
400.0,386,178.715029
50.0,277,179.681418
50.0,266,180.235588
150.0,347,181.438083
50.0,269,181.948025
450.0,396,183.181346
300.0,298,184.201745
350.0,417,185.064242
900.0,693,187.425253
200.0,360,188.193623
250.0,389,189.381836
150.0,253,189.869736
300.0,410,191.181609
100.0,267,192.17618
200.0,300,192.733592
250.0,319,193.821301
150.0,288,194.372346
100.0,293,195.46268
600.0,572,197.079212
300.0,309,197.677412
150.0,320,198.783465
250.0,286,201.309457
350.0,356,202.025175
650.0,584,203.689843
100.0,295,204.730396
600.0,374,205.878275
200.0,275,206.424113
500.0,411,207.714031
200.0,357,208.469271
200.0,349,209.609631
