#{"t_start": 1678874661.8198383, "env_id": "DemonAttack-v4"}
r,l,t
5510.0,5224,16.847728
3640.0,4614,28.141634
6380.0,6847,100.998215
9225.0,7268,117.689056
61885.0,36042,399.244283
6410.0,6912,493.435198
14450.0,9579,656.205628
7150.0,6950,673.981291
9305.0,7581,772.01725
24800.0,17719,900.874182
20410.0,12036,987.923055
24845.0,17077,1086.612394
25300.0,16358,1247.950907
24105.0,15107,1347.081946
18775.0,12059,1425.108324
8245.0,6885,1441.917365
4940.0,5819,1507.68359
25105.0,16690,1640.127131
9215.0,8363,1702.947341
580.0,2010,1707.97384
26800.0,17284,1830.103559
29590.0,17383,2017.448992
26895.0,19765,2151.941093
27150.0,17994,2330.14015
23300.0,14609,2404.79307
9145.0,7873,2423.985281
25275.0,15736,2575.445628
5920.0,6326,2590.325008
32520.0,19726,2765.530474
12690.0,8911,2787.464987
23660.0,14171,2910.847782
9640.0,7817,2929.203184
48080.0,29710,3234.102538
8505.0,6046,3248.377208
15950.0,10781,3308.436541
25695.0,16199,3395.323555
9535.0,7749,3468.171043
12980.0,8055,3488.701687
8955.0,6860,3556.625367
7960.0,6992,3641.283023
24800.0,15760,3739.993786
22240.0,14590,3827.975735
9885.0,8844,3899.509913
26320.0,15224,3998.823587
40675.0,23300,4160.333044
9520.0,7098,4178.060749
10175.0,7641,4244.827741
16250.0,11332,4315.686042
25245.0,18217,4431.061549
6650.0,5621,4493.760901
8595.0,7506,4511.529897
19425.0,12498,4584.300652
39720.0,22751,4761.847106
33850.0,21049,5004.603774
33890.0,22024,5096.959483
9615.0,8284,5172.172847
28125.0,16178,5256.700468
24155.0,16423,5406.756832
8065.0,7176,5423.184836
18370.0,11926,5497.012571
8400.0,6316,5557.46794
8540.0,7503,5576.728552
9000.0,7128,5650.611964
7655.0,7571,5668.450608
8495.0,8066,5804.519851
8935.0,7484,5864.1449
9730.0,7940,5883.228106
9825.0,7351,5946.949012
9100.0,7065,5964.986817
9970.0,7728,6032.291564
24595.0,15150,6107.990201
9240.0,8020,6178.017096
16615.0,12293,6252.158476
40460.0,23942,6431.026562
8560.0,6323,6446.177929
17590.0,11349,6539.706149
8795.0,7252,6611.585176
9855.0,7796,6633.064213
6760.0,5318,6717.715616
10190.0,7453,6735.247802
10420.0,8236,6818.87742
15760.0,10790,6891.304525
28760.0,17429,6985.088551
9930.0,8243,7047.667479
8965.0,7311,7066.85773
16170.0,11799,7160.740536
22620.0,14176,7255.123218
26660.0,16603,7382.480433
29840.0,18931,7507.924389
21350.0,13406,7616.203836
14240.0,10288,7714.393567
25185.0,16320,7793.52315
35950.0,22698,7930.75566
44775.0,25230,8104.359045
8225.0,7349,8212.903499
8970.0,12862,8287.063823
12655.0,10195,8384.417431
4060.0,3825,8394.479938
7850.0,6447,8410.293245
41170.0,25913,8578.1183
25200.0,15585,8730.287338
8295.0,6354,8745.791598
56355.0,31035,8987.058287
8080.0,7922,9006.485162
11560.0,8718,9082.336347
10300.0,8062,9138.213299
25455.0,15411,9223.277291
6040.0,6742,9238.877214
25235.0,15417,9369.752295
9150.0,8482,9389.176283
8955.0,7106,9454.642573
41155.0,24738,9679.4102
27440.0,18376,9809.269532
20900.0,13807,9892.803114
7810.0,6924,9969.521984
7860.0,7016,9985.372963
42805.0,25435,10155.640888
8775.0,7998,10214.437164
8120.0,11787,10289.686303
8860.0,7024,10305.473679
58490.0,32484,10557.020497
20095.0,12118,10631.88527
11850.0,8987,10710.538985
17340.0,11421,10792.081535
8280.0,6989,10809.265125
7830.0,6766,10878.525129
9210.0,7609,10895.922087
8390.0,6482,10959.694927
26580.0,16791,11037.585799
57220.0,32763,11282.631932
10420.0,7485,11301.450923
18585.0,11907,11385.585725
10265.0,9026,11492.212454
18875.0,13319,11568.32526
10540.0,9024,11682.784969
28980.0,17622,11773.867896
24700.0,15982,11882.845782
41905.0,25371,12051.234288
7545.0,6386,12130.923954
7210.0,6057,12145.545554
6110.0,6827,12209.396447
105890.0,58042,12707.033995
8995.0,8513,12727.288248
6805.0,5883,12817.492975
8405.0,6858,12833.835787
20750.0,14454,12912.980534
24225.0,15678,13067.443982
42470.0,24989,13357.162848
21360.0,14481,13458.776484
38940.0,25940,13633.914129
40860.0,22763,13829.104086
33200.0,19495,13930.43663
7650.0,6761,14020.175884
42060.0,22808,14161.839829
25115.0,16956,14412.530461
16995.0,12569,14486.708042
8480.0,6993,14501.343701
8630.0,7156,14565.269019
8910.0,6683,14580.010754
13655.0,10325,14649.9479
31260.0,18801,14786.253683
7675.0,7105,14801.297245
7450.0,6889,14910.563849
7660.0,7162,14925.393626
9670.0,7055,15004.936859
25810.0,15288,15097.295036
41275.0,23683,15248.942927
7495.0,6912,15311.441945
40925.0,24440,15430.376849
12090.0,8130,15518.882775
27060.0,16010,15632.689052
33290.0,19868,15816.961976
9960.0,8307,15911.051284
12100.0,8725,15930.338956
9535.0,7216,16013.92431
9435.0,7886,16133.315609
16040.0,10494,16158.763683
42365.0,25064,16340.96896
25280.0,15915,16494.81734
25555.0,17407,16585.276371
1680.0,2950,16591.392297
10330.0,9155,16672.902953
14145.0,9194,16731.478925
7505.0,6460,16745.207702
6785.0,5544,16821.778208
9155.0,8251,16839.017773
26430.0,17346,16991.26521
16610.0,10712,17013.210351
74260.0,41721,17373.942106
14905.0,10191,17455.629132
400.0,1625,17458.877502
5930.0,4620,17468.404062
26085.0,15586,17565.165047
9265.0,9857,17623.133801
27060.0,16300,17736.482863
77145.0,40907,18183.402762
18230.0,11898,18255.086407
12920.0,9360,18274.057384
