#{"t_start": 1678672126.4704056, "env_id": "Breakout-v4"}
r,l,t
27.0,1396,8.464979
23.0,1057,11.822953
26.0,1093,15.325267
38.0,1570,20.280298
33.0,1368,24.80301
32.0,1495,29.153764
31.0,1294,33.146592
11.0,761,34.999381
18.0,1134,38.496855
12.0,773,41.183389
35.0,1358,52.167468
28.0,1211,55.861624
15.0,929,58.898726
23.0,983,62.187195
38.0,1377,66.160781
20.0,1143,69.607048
46.0,1702,75.292313
26.0,1377,79.056841
24.0,1228,82.439138
33.0,1512,87.225223
7.0,547,88.777439
15.0,870,91.63828
29.0,1328,101.370866
25.0,1027,104.554097
28.0,1152,107.892632
25.0,1139,111.131584
38.0,1396,115.455655
35.0,1636,120.213671
14.0,899,122.344906
21.0,1008,125.195863
13.0,831,127.6341
16.0,960,130.604999
23.0,1213,134.065643
23.0,1001,137.116264
15.0,781,144.975501
26.0,1142,148.212665
43.0,1549,152.872288
25.0,1068,156.087222
29.0,1477,160.526803
17.0,882,162.714461
13.0,804,165.183786
28.0,1280,168.584421
32.0,1589,173.148852
15.0,847,175.77405
38.0,1452,179.965431
22.0,1104,189.63563
22.0,1063,192.568551
39.0,1349,196.832111
16.0,986,199.775781
40.0,1452,203.938702
29.0,1258,208.090129
25.0,1306,211.605262
24.0,1224,215.135168
17.0,1006,217.891134
16.0,997,220.551397
25.0,1201,223.830353
39.0,1450,234.078261
30.0,1155,237.29408
33.0,1387,241.433375
27.0,1441,245.420129
30.0,1250,249.238296
23.0,1170,252.548568
32.0,1298,256.30923
45.0,1474,260.652045
39.0,1191,263.7176
26.0,1139,266.827184
25.0,1129,276.713351
24.0,1105,279.974587
27.0,1325,283.989841
24.0,1276,287.548546
28.0,1298,291.684415
15.0,924,294.089267
17.0,987,297.107618
17.0,977,299.988855
28.0,1201,303.478588
22.0,1012,306.102024
24.0,1276,309.28919
25.0,1312,313.541122
36.0,1211,322.254666
31.0,1448,326.553768
35.0,1281,330.305008
10.0,623,332.021831
14.0,921,334.70067
24.0,1052,337.793943
29.0,1234,341.396337
21.0,1037,344.579413
17.0,863,346.88783
35.0,1234,350.297689
11.0,697,352.658703
23.0,1208,356.188467
41.0,1662,367.399525
31.0,1331,370.905812
20.0,947,373.74613
18.0,937,376.539626
27.0,1064,379.6443
35.0,1411,383.446305
28.0,1226,387.407896
25.0,1017,390.393115
19.0,1031,392.80055
28.0,1384,396.718068
38.0,1378,400.785737
21.0,1117,409.715476
31.0,1388,413.453856
30.0,1099,416.557042
25.0,1183,419.959477
30.0,1417,424.340158
20.0,945,427.175113
17.0,1047,430.216964
30.0,1295,433.962667
15.0,914,436.570342
15.0,914,438.648514
13.0,688,440.705502
23.0,1008,442.994066
4.0,415,444.163635
33.0,1130,453.051124
8.0,627,454.810249
