#{"t_start": 1679344748.6945143, "env_id": "Freeway-v4"}
r,l,t
0.0,2764,13.456208
0.0,2718,21.846264
2.0,2739,29.776831
7.0,2739,39.013375
16.0,2731,66.906311
18.0,2720,75.393437
22.0,2738,83.578069
21.0,2719,92.076054
22.0,2741,100.948853
17.0,2738,128.041521
21.0,2737,136.439899
22.0,2721,144.911828
20.0,2731,153.694719
22.0,2731,180.57627
21.0,2724,189.160731
21.0,2697,197.560991
20.0,2752,206.716736
24.0,2731,215.441015
21.0,2722,242.416816
19.0,2729,251.221466
21.0,2761,258.861953
21.0,2729,266.299632
24.0,2725,274.555072
25.0,2706,301.131565
22.0,2732,309.483778
22.0,2752,317.672314
22.0,2750,325.740343
21.0,2741,351.214219
23.0,2747,359.942552
22.0,2735,368.18465
25.0,2744,375.232757
24.0,2757,382.577866
25.0,2710,408.748935
20.0,2746,417.298387
21.0,2732,424.481271
22.0,2730,431.909936
25.0,2736,457.645846
21.0,2735,466.046034
24.0,2734,473.994799
26.0,2717,481.464695
23.0,2753,489.181088
22.0,2755,516.306462
21.0,2736,525.314366
21.0,2728,533.332101
22.0,2728,541.421003
21.0,2725,568.223265
21.0,2725,576.432447
21.0,2766,585.105673
22.0,2752,594.183866
24.0,2724,602.669927
22.0,2735,628.584178
20.0,2717,637.572276
23.0,2711,646.105607
22.0,2752,654.446303
20.0,2738,662.930174
23.0,2723,689.278585
20.0,2743,698.256945
24.0,2742,706.581795
19.0,2758,715.46892
27.0,2748,741.035261
24.0,2708,749.644579
22.0,2728,759.032024
20.0,2757,767.598128
17.0,2714,775.758429
24.0,2726,803.150126
22.0,2748,812.060412
26.0,2710,821.048588
21.0,2736,828.960696
19.0,2731,855.174909
22.0,2740,863.892847
21.0,2731,872.648014
21.0,2704,881.316165
19.0,2718,888.628963
20.0,2737,915.908276
21.0,2744,924.857437
22.0,2749,933.480115
21.0,2753,941.982356
20.0,2721,950.310892
25.0,2737,975.53664
21.0,2755,983.799801
26.0,2709,991.922693
23.0,2740,1000.46445
25.0,2727,1025.598452
22.0,2729,1033.240287
22.0,2751,1041.617328
21.0,2739,1050.183331
22.0,2729,1058.030621
19.0,2735,1082.440429
21.0,2713,1089.944952
24.0,2733,1098.181565
26.0,2736,1106.383721
24.0,2740,1131.252999
18.0,2731,1139.644161
21.0,2750,1148.881658
22.0,2701,1157.313951
24.0,2715,1165.793886
22.0,2717,1190.324347
19.0,2732,1199.170774
26.0,2754,1207.876267
23.0,2762,1216.606515
23.0,2713,1225.072649
23.0,2732,1249.351577
21.0,2730,1258.113344
22.0,2712,1267.06249
19.0,2708,1275.522379
20.0,2723,1300.364197
25.0,2774,1308.597837
23.0,2709,1317.730691
20.0,2719,1325.819614
21.0,2735,1333.783215
21.0,2730,1360.367073
21.0,2726,1368.676771
23.0,2734,1376.705688
22.0,2732,1385.591199
19.0,2713,1394.083797
19.0,2721,1419.209601
23.0,2749,1426.942408
19.0,2743,1435.95337
22.0,2736,1444.600039
21.0,2757,1469.679407
22.0,2716,1477.250383
24.0,2743,1485.958672
21.0,2740,1494.68912
23.0,2736,1503.963741
23.0,2751,1528.756572
20.0,2735,1537.125592
28.0,2744,1546.149132
21.0,2720,1554.15019
20.0,2752,1580.228663
20.0,2718,1589.155079
21.0,2727,1598.081817
21.0,2749,1606.74044
20.0,2736,1615.419779
19.0,2742,1641.031876
26.0,2730,1649.083928
25.0,2741,1658.252926
23.0,2708,1666.427838
24.0,2730,1691.518276
22.0,2733,1699.681309
18.0,2729,1708.164565
26.0,2744,1716.539644
20.0,2739,1724.609998
24.0,2746,1752.007881
18.0,2744,1760.033388
22.0,2746,1768.352899
21.0,2742,1777.37891
20.0,2763,1785.991439
19.0,2745,1812.181219
19.0,2733,1820.160378
22.0,2733,1828.791747
23.0,2741,1837.853255
20.0,2719,1863.86779
24.0,2747,1871.380103
22.0,2734,1879.720452
25.0,2730,1888.033344
23.0,2735,1896.758961
22.0,2740,1921.922126
24.0,2718,1930.191678
20.0,2735,1938.873548
26.0,2745,1947.566687
22.0,2731,1973.452132
22.0,2731,1981.21484
22.0,2745,1988.946936
19.0,2721,1997.328429
20.0,2717,2006.018641
21.0,2706,2031.166989
26.0,2722,2039.036011
27.0,2746,2047.343821
20.0,2709,2055.633297
22.0,2743,2063.902982
25.0,2747,2090.076167
20.0,2721,2097.898372
21.0,2736,2105.084653
19.0,2733,2112.788032
22.0,2727,2140.435503
27.0,2693,2147.720662
27.0,2702,2154.612111
22.0,2730,2162.913333
23.0,2727,2171.448787
21.0,2723,2197.674875
25.0,2755,2204.955611
22.0,2730,2212.911844
19.0,2740,2221.600812
24.0,2735,2248.341678
19.0,2720,2256.444926
22.0,2743,2264.608837
21.0,2725,2272.622821
22.0,2743,2282.004049
22.0,2731,2307.724826
22.0,2729,2315.707249
20.0,2766,2324.119232
18.0,2752,2332.665929
21.0,2734,2341.298701
22.0,2729,2366.968321
21.0,2725,2375.10353
25.0,2720,2383.340117
22.0,2737,2391.440376
22.0,2716,2417.646346
23.0,2746,2425.807389
25.0,2743,2433.730705
22.0,2714,2442.134559
20.0,2736,2450.412444
22.0,2741,2477.653708
20.0,2743,2486.007983
23.0,2741,2493.272703
20.0,2729,2502.139948
22.0,2713,2530.808298
22.0,2722,2539.014433
23.0,2733,2545.977908
23.0,2730,2553.733521
21.0,2737,2562.975496
27.0,2724,2590.995144
21.0,2741,2598.22335
23.0,2736,2605.901627
20.0,2710,2614.49185
22.0,2747,2623.687844
19.0,2749,2649.730004
20.0,2737,2657.024385
21.0,2732,2665.405989
22.0,2741,2674.648417
19.0,2734,2700.218343
22.0,2727,2707.883599
23.0,2715,2716.284877
22.0,2725,2724.904356
21.0,2721,2733.634678
20.0,2704,2759.26759
19.0,2739,2767.896571
27.0,2724,2776.455073
20.0,2722,2785.377954
21.0,2715,2812.627523
22.0,2721,2820.807718
20.0,2735,2828.861498
19.0,2713,2837.125741
24.0,2761,2845.718201
21.0,2727,2872.571679
20.0,2729,2881.31229
21.0,2749,2890.491417
20.0,2727,2898.8429
20.0,2742,2907.1479
21.0,2728,2935.045029
22.0,2741,2943.284334
20.0,2734,2952.045573
20.0,2747,2961.151309
22.0,2712,2988.864191
22.0,2738,2996.487219
24.0,2735,3004.558228
21.0,2775,3013.712223
20.0,2727,3022.573861
22.0,2744,3049.585652
21.0,2739,3057.866317
28.0,2707,3066.255715
20.0,2743,3074.839229
22.0,2748,3100.783638
20.0,2720,3108.778261
23.0,2717,3117.396955
22.0,2723,3126.915611
21.0,2758,3135.576578
23.0,2749,3162.222522
26.0,2723,3171.478824
23.0,2748,3180.527066
20.0,2752,3188.697795
27.0,2729,3196.691673
23.0,2759,3221.858137
24.0,2736,3230.502028
21.0,2718,3239.634331
23.0,2742,3247.84631
26.0,2734,3272.533464
21.0,2732,3281.614482
23.0,2730,3290.181595
22.0,2723,3298.509109
21.0,2768,3307.653655
21.0,2738,3334.518868
22.0,2737,3343.374038
21.0,2731,3351.380148
23.0,2722,3360.551919
21.0,2750,3388.048933
25.0,2735,3396.463892
20.0,2730,3405.098813
19.0,2740,3413.728432
19.0,2710,3422.493855
27.0,2738,3449.359924
21.0,2736,3457.402692
20.0,2729,3465.647624
21.0,2727,3475.053199
18.0,2736,3483.876549
20.0,2708,3509.27392
21.0,2725,3517.974516
19.0,2728,3527.066039
19.0,2737,3536.169502
20.0,2737,3561.720793
22.0,2725,3570.914454
20.0,2702,3579.544058
21.0,2738,3588.352367
21.0,2747,3597.326849
20.0,2743,3622.02717
22.0,2718,3630.803229
23.0,2711,3639.333064
20.0,2722,3647.728589
20.0,2746,3672.718038
27.0,2720,3681.061902
20.0,2730,3690.222847
20.0,2761,3698.145584
22.0,2721,3705.907425
23.0,2740,3731.851781
20.0,2717,3740.084347
21.0,2718,3747.53004
20.0,2723,3755.412636
20.0,2729,3764.364872
26.0,2722,3789.14805
22.0,2710,3796.755302
22.0,2721,3805.403356
19.0,2722,3814.003003
20.0,2751,3839.906909
21.0,2722,3847.441401
20.0,2729,3855.685639
21.0,2751,3863.900877
24.0,2706,3872.343731
19.0,2725,3898.102903
22.0,2732,3905.944146
20.0,2714,3914.487333
24.0,2718,3923.647453
22.0,2721,3949.434929
22.0,2743,3957.144231
22.0,2721,3965.036305
20.0,2728,3974.145428
25.0,2721,3982.778996
21.0,2742,4007.839334
21.0,2723,4016.475565
21.0,2720,4024.975417
21.0,2740,4033.490995
26.0,2722,4041.800946
21.0,2714,4067.97384
23.0,2749,4075.672779
26.0,2744,4084.162973
27.0,2743,4092.738833
21.0,2730,4119.330401
24.0,2725,4127.736036
19.0,2728,4135.678116
27.0,2727,4143.489455
25.0,2729,4152.133002
21.0,2710,4178.699143
22.0,2732,4185.558295
22.0,2732,4193.116441
21.0,2722,4201.401524
23.0,2750,4228.652148
21.0,2739,4235.871528
23.0,2763,4243.383012
21.0,2743,4252.571208
20.0,2734,4261.162038
25.0,2727,4286.024437
22.0,2705,4294.463235
23.0,2713,4303.117426
21.0,2714,4311.741205
24.0,2726,4320.537223
21.0,2734,4345.623519
20.0,2728,4353.572303
21.0,2735,4361.938454
23.0,2740,4371.179902
21.0,2716,4396.951598
19.0,2723,4405.32161
23.0,2739,4414.317373
19.0,2733,4422.6764
19.0,2727,4430.350513
23.0,2729,4456.414462
26.0,2734,4464.840721
20.0,2715,4472.699444
21.0,2739,4480.607355
21.0,2719,4507.662187
19.0,2736,4515.582704
23.0,2738,4523.562013
22.0,2744,4531.727344
21.0,2738,4539.94863
21.0,2727,4566.380236
21.0,2725,4573.985405
23.0,2722,4580.906361
22.0,2745,4588.995486
21.0,2701,4597.498873
21.0,2717,4623.767447
23.0,2728,4630.877841
25.0,2727,4638.881927
22.0,2756,4648.106064
23.0,2712,4673.824624
22.0,2748,4681.246053
19.0,2707,4689.362849
25.0,2727,4697.296619
25.0,2730,4705.946328
27.0,2723,4732.390651
18.0,2739,4740.061172
24.0,2731,4747.568597
19.0,2747,4756.270269
19.0,2719,4781.979165
18.0,2708,4790.456743
21.0,2721,4797.921422
20.0,2714,4806.095738
24.0,2730,4814.052861
19.0,2709,4838.940933
23.0,2740,4847.723519
20.0,2727,4855.816982
23.0,2741,4864.04257
22.0,2735,4872.811571
28.0,2762,4900.128683
21.0,2740,4908.339803
20.0,2728,4915.925478
23.0,2736,4923.260491
21.0,2740,4949.527961
20.0,2735,4957.265599
26.0,2734,4964.696986
24.0,2737,4971.625815
23.0,2754,4979.258599
22.0,2723,5004.191117
21.0,2732,5012.004932
23.0,2730,5019.605028
21.0,2728,5026.885422
25.0,2732,5053.653185
23.0,2706,5063.053002
23.0,2740,5072.443752
21.0,2737,5080.968808
25.0,2730,5089.165061
21.0,2730,5117.345411
21.0,2729,5126.797817
23.0,2710,5135.79699
19.0,2757,5144.516601
27.0,2738,5153.417721
21.0,2729,5181.830473
19.0,2720,5191.162262
26.0,2771,5200.603585
21.0,2718,5208.72803
23.0,2721,5235.544094
22.0,2724,5245.411708
23.0,2724,5254.911277
22.0,2728,5264.04678
24.0,2728,5272.133269
17.0,2722,5299.847668
26.0,2736,5308.748991
21.0,2704,5317.885592
21.0,2715,5326.450996
21.0,2734,5334.112432
23.0,2733,5360.047153
21.0,2744,5368.979323
25.0,2723,5378.763556
21.0,2728,5386.688704
21.0,2729,5413.39987
21.0,2730,5422.935876
23.0,2746,5431.690179
20.0,2741,5438.965373
20.0,2736,5446.70549
22.0,2739,5473.998542
24.0,2714,5482.232321
19.0,2729,5490.903786
23.0,2751,5499.313253
21.0,2730,5526.777162
22.0,2751,5534.868435
23.0,2725,5543.958923
21.0,2750,5553.086448
23.0,2738,5562.028577
21.0,2730,5590.746691
24.0,2761,5600.731628
25.0,2730,5610.456544
24.0,2752,5620.351311
21.0,2742,5647.612303
21.0,2749,5657.041862
22.0,2724,5666.879548
23.0,2764,5676.07849
23.0,2721,5684.813775
21.0,2724,5713.705407
21.0,2749,5722.544566
21.0,2718,5731.095477
24.0,2721,5740.009914
21.0,2742,5748.961893
21.0,2733,5777.671289
20.0,2714,5786.670018
19.0,2729,5796.007097
21.0,2729,5804.602008
21.0,2747,5833.109352
22.0,2730,5842.689322
20.0,2718,5851.724509
20.0,2727,5860.307378
21.0,2745,5869.152741
18.0,2731,5897.592712
21.0,2734,5906.791865
21.0,2725,5916.194096
22.0,2721,5924.455212
19.0,2725,5952.283257
22.0,2734,5961.39641
24.0,2718,5970.857064
22.0,2732,5979.501118
25.0,2742,5988.574716
21.0,2752,6017.203602
22.0,2739,6026.306709
22.0,2738,6035.171872
22.0,2750,6044.151486
20.0,2753,6052.914494
26.0,2734,6081.54003
24.0,2727,6091.326581
21.0,2708,6099.823461
21.0,2742,6108.765847
23.0,2753,6137.919797
23.0,2737,6147.385659
20.0,2734,6156.257812
24.0,2746,6165.437783
22.0,2717,6174.607287
23.0,2737,6204.319841
22.0,2732,6213.497849
23.0,2761,6223.492393
22.0,2741,6233.332069
26.0,2750,6261.761111
23.0,2709,6271.180437
20.0,2712,6280.297613
24.0,2718,6289.323762
23.0,2732,6299.066501
19.0,2739,6327.096241
21.0,2726,6336.242117
22.0,2746,6345.015473
21.0,2715,6353.898286
20.0,2738,6363.183592
20.0,2714,6393.114236
20.0,2756,6402.391233
22.0,2777,6410.825574
21.0,2710,6420.120892
20.0,2713,6449.028242
21.0,2721,6458.421302
23.0,2742,6466.883184
17.0,2720,6476.353071
24.0,2711,6485.813165
24.0,2742,6513.231114
21.0,2738,6522.405784
21.0,2731,6531.389057
24.0,2728,6540.644194
23.0,2732,6568.915231
21.0,2743,6578.315014
19.0,2751,6587.1566
21.0,2719,6596.220855
26.0,2742,6606.340898
21.0,2759,6634.873237
22.0,2729,6643.401562
22.0,2754,6652.752276
23.0,2755,6662.070469
20.0,2733,6671.315009
21.0,2742,6699.046074
