#{"t_start": 1678113148.5971315, "env_id": "Breakout-v4"}
r,l,t
3.0,372,4.587837
0.0,196,4.919022
2.0,305,6.024805
2.0,282,6.560177
0.0,175,6.864887
1.0,213,7.718415
1.0,236,8.220268
7.0,622,10.070267
3.0,363,11.177221
2.0,310,11.741048
2.0,268,12.755572
2.0,323,13.566234
2.0,303,14.634318
2.0,286,15.1818
3.0,352,16.37531
3.0,366,17.205086
3.0,368,18.432497
0.0,200,18.738404
2.0,305,19.371253
2.0,292,20.436037
0.0,200,20.741474
2.0,337,21.82357
2.0,311,22.441193
2.0,297,22.982795
0.0,208,23.708058
2.0,281,24.281024
2.0,308,25.253685
2.0,320,25.891318
3.0,340,27.058342
2.0,272,27.619429
3.0,344,28.656284
3.0,352,29.300888
0.0,208,29.635674
1.0,232,30.434022
3.0,352,31.153815
2.0,295,32.106984
2.0,288,32.672951
2.0,281,33.581971
1.0,275,34.112397
3.0,331,34.809485
2.0,296,35.795787
3.0,345,36.518113
3.0,333,37.594113
3.0,328,38.286455
1.0,240,39.159387
0.0,196,39.459239
5.0,482,40.825653
2.0,340,41.414087
2.0,275,42.457011
3.0,373,43.240047
2.0,301,44.257337
7.0,618,45.979704
5.0,462,49.087847
4.0,427,49.900815
8.0,593,51.492817
1.0,232,52.33588
6.0,530,53.852203
4.0,395,54.623611
5.0,455,56.015896
6.0,466,57.445219
2.0,302,58.056129
9.0,630,59.883673
1.0,252,60.689353
2.0,298,61.336803
4.0,373,62.514681
7.0,369,63.19524
5.0,434,64.677543
7.0,535,66.224049
1.0,253,66.677211
8.0,675,68.639033
6.0,467,69.953617
8.0,562,71.550731
6.0,492,72.986092
3.0,336,74.076704
2.0,269,74.605378
8.0,569,76.182284
2.0,259,76.649758
1.0,249,77.519957
12.0,693,79.53021
11.0,757,81.767807
7.0,516,83.231299
8.0,589,85.275063
8.0,555,87.047189
11.0,554,88.824775
2.0,274,91.401544
5.0,467,92.850511
0.0,199,93.186986
6.0,480,94.599058
5.0,482,95.996248
7.0,568,97.725246
7.0,531,99.344298
8.0,639,101.172324
2.0,274,101.736271
7.0,487,103.492741
6.0,511,105.023811
2.0,296,105.651417
1.0,238,106.681663
12.0,681,108.871016
6.0,532,110.484307
6.0,453,111.988194
2.0,292,112.637539
9.0,684,114.580182
3.0,334,115.739995
10.0,575,117.50623
5.0,421,118.412111
7.0,565,120.138875
5.0,461,121.557818
3.0,308,122.678885
7.0,537,124.388707
9.0,628,126.289809
7.0,561,128.015435
6.0,549,129.178943
3.0,328,130.225707
3.0,316,130.8841
8.0,601,132.727225
10.0,641,135.072004
8.0,581,139.972719
7.0,524,141.135764
14.0,693,143.727742
6.0,521,145.22841
6.0,483,146.259182
10.0,682,148.553766
6.0,501,149.593745
6.0,498,151.093968
4.0,421,152.478282
9.0,599,154.328348
4.0,422,155.713255
17.0,688,157.765599
4.0,379,159.034482
8.0,543,160.241328
6.0,477,161.807759
7.0,535,163.49054
11.0,782,166.059752
10.0,691,168.044117
7.0,518,169.649424
4.0,422,170.576029
5.0,412,171.910116
3.0,339,173.08728
8.0,614,174.963053
6.0,510,176.085406
7.0,549,177.810741
5.0,417,179.196849
7.0,531,180.836038
7.0,604,185.124262
4.0,381,186.364776
5.0,413,187.273454
3.0,325,188.44557
8.0,603,190.269459
7.0,508,191.762436
6.0,468,193.19112
4.0,391,193.9516
7.0,512,195.55185
9.0,619,197.448419
8.0,617,199.202552
10.0,740,201.341722
5.0,464,202.78265
7.0,513,204.421961
8.0,594,206.247268
9.0,665,208.178106
11.0,827,210.949919
8.0,603,212.720199
6.0,492,214.249957
12.0,807,216.517815
7.0,611,218.347839
8.0,571,220.087104
7.0,512,221.730479
2.0,299,222.317404
7.0,499,223.894145
3.0,340,225.095445
8.0,618,230.891188
8.0,622,232.758311
9.0,628,234.661287
2.0,333,235.33283
1.0,241,236.248067
7.0,545,237.883658
9.0,639,239.757195
12.0,851,242.118213
7.0,512,243.603856
10.0,668,245.397023
8.0,611,247.25833
8.0,576,248.942485
6.0,487,250.423687
8.0,565,252.072145
12.0,611,253.894727
7.0,582,255.589768
7.0,531,257.146499
4.0,408,258.369824
9.0,657,260.325679
15.0,803,262.699967
16.0,872,265.622518
6.0,547,267.224081
6.0,526,268.806152
6.0,481,270.328517
14.0,937,275.949996
4.0,395,277.213842
10.0,660,279.077994
11.0,736,281.159617
10.0,690,283.538328
10.0,721,285.608298
5.0,445,286.977716
5.0,463,287.950404
10.0,724,290.358768
14.0,735,292.531022
9.0,496,294.124015
7.0,509,295.736619
8.0,601,297.504798
7.0,544,299.095246
4.0,388,299.826673
6.0,476,301.240509
7.0,516,302.831165
8.0,609,304.693496
3.0,338,305.871427
5.0,404,306.874965
9.0,667,308.787846
5.0,475,310.187237
15.0,749,312.703343
5.0,473,313.688761
9.0,623,315.495757
8.0,634,320.222069
4.0,372,321.496022
10.0,685,323.546419
9.0,619,325.384895
8.0,593,327.249681
8.0,671,329.276667
9.0,656,331.718579
13.0,827,333.873668
8.0,620,335.648408
7.0,561,337.367365
3.0,342,338.531776
11.0,702,340.494195
9.0,676,342.469344
3.0,355,343.623321
8.0,578,345.328343
2.0,299,345.967346
10.0,717,347.944078
7.0,595,349.628357
5.0,394,350.898402
4.0,376,352.114531
5.0,399,353.034483
3.0,350,354.220021
5.0,447,355.633362
14.0,741,357.88552
6.0,540,359.566428
8.0,612,361.503666
4.0,383,362.327832
6.0,481,366.945501
15.0,577,368.698713
8.0,584,370.404004
13.0,659,372.338067
3.0,337,373.439854
4.0,369,374.365427
6.0,480,375.946694
8.0,545,377.584594
12.0,796,380.103901
8.0,576,381.75446
7.0,515,382.909777
12.0,668,385.318532
7.0,552,387.028753
5.0,428,387.912461
4.0,381,389.119649
12.0,789,391.327209
7.0,530,392.982304
12.0,799,395.784703
8.0,552,397.470998
16.0,864,399.973757
14.0,955,403.099811
4.0,419,404.371004
8.0,597,406.138505
10.0,652,407.998993
6.0,471,412.280839
6.0,496,413.792625
6.0,471,415.264473
8.0,586,417.030015
4.0,354,418.306396
2.0,312,418.973518
7.0,522,420.525982
10.0,719,422.513475
9.0,612,424.104211
6.0,459,425.389613
20.0,901,428.240173
12.0,733,430.492256
5.0,450,431.809691
9.0,689,433.686713
7.0,569,435.365306
8.0,638,437.256518
7.0,569,438.851932
11.0,724,440.910576
11.0,756,443.513741
6.0,539,445.17479
8.0,587,446.980942
8.0,595,448.717609
8.0,566,450.501544
8.0,616,452.34746
7.0,558,454.048301
5.0,418,457.870283
10.0,705,460.28167
8.0,594,461.982134
6.0,546,463.101179
10.0,708,465.566364
6.0,541,467.19953
10.0,757,469.227302
8.0,596,470.961975
7.0,573,472.568975
9.0,676,474.586808
9.0,616,476.336005
5.0,451,477.756434
10.0,727,479.905919
