#{"t_start": 1678806711.4850824, "env_id": "Breakout-v4"}
r,l,t
28.0,1303,26.460058
25.0,1343,29.591658
50.0,1331,33.258177
46.0,1633,37.418353
48.0,1594,41.615851
49.0,1439,45.46924
23.0,1060,47.778999
14.0,826,50.156522
32.0,1232,53.271033
23.0,1212,56.402692
47.0,1672,68.309394
28.0,1277,71.356871
29.0,1292,74.352366
33.0,985,76.854244
13.0,818,79.072674
11.0,710,80.688418
32.0,1062,83.40528
29.0,1377,86.65728
22.0,1266,90.210149
40.0,1536,94.40137
49.0,1311,97.586308
40.0,1704,108.165853
45.0,1608,112.231755
18.0,1063,114.980844
41.0,1609,119.042869
38.0,1379,122.86219
24.0,1323,126.138767
47.0,1670,130.945246
29.0,869,133.633076
38.0,1520,137.819641
34.0,1378,147.433177
24.0,1352,151.465928
25.0,1088,154.625501
56.0,1610,159.173836
46.0,1539,163.564929
29.0,1159,166.796972
32.0,1256,169.999674
25.0,1217,173.204359
30.0,1194,176.278633
28.0,1245,179.743836
29.0,1106,187.864623
38.0,1308,191.349217
38.0,1657,195.965264
28.0,1395,199.828521
29.0,1118,202.682485
49.0,1781,207.480783
10.0,695,209.144953
38.0,1354,213.079037
34.0,1489,217.363933
38.0,1427,220.818322
20.0,1020,229.408056
25.0,1010,232.208469
37.0,1347,236.005527
32.0,1456,239.800454
32.0,1336,244.153566
30.0,1356,247.574652
25.0,1250,250.881945
17.0,910,253.534237
38.0,1099,256.798631
30.0,1211,260.263596
27.0,1202,264.090851
28.0,1102,272.795686
18.0,1058,275.818141
35.0,1314,279.319194
22.0,922,281.912861
17.0,1065,284.816577
17.0,848,286.815695
29.0,1233,289.789461
35.0,1382,293.458614
38.0,1293,296.860989
38.0,1465,301.108984
20.0,1016,304.035869
33.0,1432,314.342055
37.0,1147,317.601711
30.0,1339,321.19316
54.0,1410,325.379998
14.0,905,327.68511
40.0,1137,331.018853
47.0,1621,335.148534
36.0,1289,338.844933
37.0,1504,343.261251
29.0,1298,346.915038
38.0,1284,350.537058
31.0,1211,360.100738
15.0,921,362.459643
26.0,1211,366.17396
31.0,1142,369.135629
41.0,1800,374.098753
11.0,692,375.935981
27.0,1223,379.87105
39.0,1488,383.599735
32.0,1106,386.713362
40.0,1301,390.725286
24.0,1141,393.697365
24.0,1228,402.53251
26.0,1131,405.740907
24.0,1060,408.824766
37.0,1386,413.07249
15.0,856,415.226706
24.0,1167,418.474523
44.0,1487,422.936023
19.0,1091,425.99503
32.0,1260,429.434772
16.0,1016,432.377702
23.0,1198,436.031068
33.0,1326,445.01813
20.0,1014,447.977521
26.0,1004,450.876236
18.0,1124,453.857293
29.0,1397,457.426442
23.0,1049,460.342968
13.0,892,463.039035
32.0,1363,466.460407
29.0,1585,470.756757
9.0,660,472.41
26.0,1269,476.129057
18.0,862,478.135507
21.0,1067,487.150806
25.0,1234,490.887558
23.0,1069,493.530424
43.0,1621,498.638828
15.0,911,500.860961
36.0,1327,504.987126
40.0,1502,508.869961
39.0,1383,512.823429
21.0,1086,515.779532
35.0,1514,519.717866
20.0,951,528.778912
30.0,1523,532.751678
19.0,1068,535.715444
17.0,933,538.357316
25.0,1178,541.604406
31.0,1284,544.996104
21.0,1030,547.856743
31.0,1335,551.889207
14.0,979,554.658983
29.0,1278,557.90045
23.0,1048,560.575256
44.0,1198,563.792073
37.0,1336,574.10388
12.0,820,576.198256
36.0,1447,580.417247
27.0,1316,584.073931
22.0,1072,587.121964
33.0,1331,591.183788
19.0,1137,594.419679
20.0,1005,596.9958
22.0,1018,599.970366
33.0,1343,603.62195
35.0,1479,607.82378
26.0,928,615.617169
31.0,1240,619.053877
14.0,853,621.654094
24.0,1036,624.684704
12.0,742,626.672206
24.0,1168,630.097213
26.0,1135,633.241756
44.0,1385,637.482069
30.0,1386,641.694502
24.0,1231,644.859238
11.0,773,646.624391
21.0,1083,649.600415
22.0,1065,658.593445
19.0,924,661.341144
23.0,1082,664.389347
33.0,1462,668.208746
24.0,1146,671.884636
41.0,1616,676.699528
30.0,1164,679.971901
38.0,1147,683.246934
39.0,1509,687.328723
33.0,1525,690.812503
35.0,1424,694.98687
20.0,1007,704.54051
8.0,580,706.159971
33.0,1440,710.416963
39.0,1485,714.338051
30.0,1320,718.448457
19.0,1020,721.380373
31.0,1196,724.610751
36.0,1403,728.478573
28.0,1156,731.951384
52.0,1602,736.452126
24.0,1330,746.968557
17.0,982,749.854295
30.0,1281,753.397995
22.0,1113,756.60042
32.0,1286,760.583732
18.0,870,762.787828
49.0,1637,767.556594
26.0,1188,770.894409
14.0,844,773.469563
35.0,1396,777.030231
36.0,1304,781.055655
27.0,1056,784.212405
34.0,1406,796.019381
34.0,1316,800.305524
21.0,1186,803.744966
37.0,1391,807.877205
19.0,1132,811.075727
51.0,1902,816.191156
31.0,1283,819.885613
42.0,1447,823.476461
21.0,1165,826.669194
21.0,1258,836.473614
27.0,1109,839.663587
26.0,1041,842.717777
21.0,1136,845.953413
26.0,1044,848.877391
42.0,1580,852.873975
28.0,1239,856.759206
29.0,1240,860.009529
21.0,965,862.834592
40.0,1389,866.37443
17.0,833,868.818118
26.0,1145,872.142428
33.0,1442,883.376712
32.0,1248,886.63934
20.0,995,889.544899
15.0,856,891.747209
14.0,884,894.481637
41.0,1411,898.196164
21.0,950,901.030572
15.0,965,903.673718
32.0,1087,906.642375
24.0,1248,909.752536
9.0,593,911.233941
29.0,1246,914.582156
26.0,1079,923.011894
20.0,1044,926.096869
22.0,1107,929.298856
16.0,936,932.053521
24.0,1214,935.410423
25.0,1087,938.485585
33.0,1492,942.8786
17.0,1031,945.783302
31.0,1396,949.374001
37.0,1547,953.52602
26.0,1234,957.304965
31.0,1397,967.199826
23.0,1135,970.523751
16.0,940,973.279515
11.0,736,975.117651
34.0,1563,979.678308
14.0,818,982.217565
33.0,1256,985.709613
24.0,991,988.54428
33.0,1545,992.973365
23.0,1138,995.888103
10.0,708,997.594726
17.0,875,999.602269
40.0,1310,1003.759306
32.0,1392,1013.629234
23.0,1160,1017.311149
35.0,1105,1020.46044
34.0,1306,1024.072898
24.0,1367,1028.218438
19.0,901,1030.28815
22.0,1051,1033.151468
30.0,1233,1036.68859
17.0,854,1039.246542
36.0,1487,1043.359432
12.0,745,1045.218266
38.0,1497,1053.920029
16.0,963,1056.437851
25.0,911,1059.219132
27.0,982,1062.126393
32.0,1323,1065.806139
34.0,1249,1069.84175
30.0,1116,1073.024888
39.0,1488,1076.610486
28.0,1066,1079.560621
27.0,1250,1083.491763
31.0,1142,1086.519682
28.0,998,1089.428316
21.0,1092,1099.791998
26.0,1177,1103.295705
38.0,1204,1106.669833
35.0,1496,1111.124383
31.0,1139,1114.311104
49.0,1647,1118.885888
49.0,1530,1123.459362
25.0,1242,1126.846183
30.0,979,1129.457512
31.0,1240,1132.767074
24.0,1209,1141.045496
15.0,908,1143.930231
12.0,766,1145.901303
40.0,1347,1149.866696
27.0,1347,1153.551229
27.0,1024,1156.552559
37.0,1414,1160.478064
31.0,1376,1163.973727
35.0,1561,1168.426647
24.0,1106,1171.40256
28.0,1367,1175.485078
16.0,864,1183.049039
13.0,834,1185.7051
20.0,776,1187.715293
24.0,1043,1190.719542
28.0,1267,1194.723548
9.0,663,1196.430108
34.0,1397,1200.057147
28.0,1221,1203.689234
