#{"t_start": 1679477715.1800392, "env_id": "MsPacman-v4"}
r,l,t
300.0,567,6.083106
250.0,706,7.960977
390.0,718,9.975892
390.0,837,12.536227
500.0,752,14.555917
420.0,722,16.965088
230.0,677,18.884352
330.0,791,20.978832
730.0,948,23.926682
300.0,637,25.792392
180.0,558,27.390565
930.0,1124,31.200394
380.0,712,33.10468
320.0,969,35.894177
800.0,838,38.120473
300.0,620,40.290244
500.0,855,47.070653
310.0,584,48.659156
370.0,705,50.952426
350.0,790,53.071649
330.0,600,54.707902
710.0,1014,57.650044
320.0,699,59.612842
740.0,1143,63.355205
310.0,570,64.993845
360.0,679,66.903608
290.0,558,68.490171
330.0,777,70.58933
710.0,921,73.422479
390.0,865,76.11339
400.0,926,78.873236
290.0,766,80.678508
240.0,722,82.366139
400.0,743,88.917876
230.0,668,90.731258
330.0,848,93.371446
270.0,629,95.084599
400.0,834,97.272589
270.0,668,99.511142
580.0,1095,102.558663
440.0,606,104.339228
380.0,824,106.95406
330.0,722,108.921484
310.0,646,110.771693
260.0,663,112.591987
380.0,702,114.99577
820.0,974,117.898237
350.0,641,119.633092
370.0,733,121.47014
280.0,619,123.191269
380.0,626,124.872854
670.0,957,132.396123
250.0,519,133.856622
330.0,720,136.266149
340.0,687,138.014084
980.0,1096,141.030587
590.0,826,143.623431
360.0,601,145.316094
400.0,713,147.224077
270.0,585,148.909279
590.0,894,151.732585
340.0,698,153.607236
1790.0,1098,156.848997
330.0,645,158.523757
350.0,727,160.87281
340.0,824,163.042454
840.0,1156,166.842128
340.0,614,172.64544
380.0,723,174.50308
500.0,619,176.236605
430.0,740,178.626079
990.0,1020,181.6046
560.0,993,184.428747
370.0,657,186.118664
320.0,717,187.976868
330.0,566,189.567563
320.0,640,191.772127
330.0,858,194.009109
260.0,530,195.506846
410.0,695,197.399219
260.0,618,199.522904
420.0,714,201.465471
410.0,733,203.479532
370.0,576,205.533914
650.0,860,207.793144
860.0,909,214.343072
590.0,937,217.051245
690.0,768,219.029358
390.0,762,221.559822
280.0,548,223.165868
160.0,438,223.993055
650.0,1014,226.732098
890.0,1129,230.296566
710.0,699,232.120429
320.0,574,233.783418
730.0,872,236.467114
620.0,980,238.81718
190.0,407,240.078698
410.0,637,241.93226
670.0,1025,245.010321
680.0,1142,248.757287
460.0,699,254.063027
310.0,594,255.644191
300.0,704,257.603558
350.0,636,259.229235
280.0,474,260.568764
750.0,1052,263.725957
350.0,640,265.904442
270.0,537,267.397361
590.0,1071,270.361652
1160.0,883,272.526284
