#{"t_start": 1678713248.2498436, "env_id": "Asterix-v4"}
r,l,t
4200.0,1696,7.854835
4200.0,1598,11.629222
1250.0,794,13.103193
3700.0,1566,16.732684
4000.0,2059,21.85248
2900.0,1282,25.058322
3400.0,1519,28.704614
3100.0,1313,31.563132
3100.0,1336,41.520951
2900.0,1544,45.243711
4000.0,1480,48.854867
2500.0,1347,51.743867
2900.0,1435,55.315595
3500.0,1875,59.798109
3100.0,1570,63.699487
1450.0,1172,66.5254
5100.0,2050,78.702888
3900.0,1564,82.361742
1850.0,1126,85.036155
2700.0,1318,88.006085
3500.0,1597,92.604078
2900.0,1407,96.188526
2700.0,1329,99.793648
2900.0,1317,102.91389
3600.0,1788,107.72072
3000.0,1319,117.839096
2700.0,1792,122.697644
3300.0,1410,125.854619
2900.0,1603,130.201319
3100.0,1772,134.298715
3300.0,1382,137.83591
2700.0,1253,140.809089
2800.0,1189,143.687437
3400.0,1488,147.554664
2700.0,1423,158.281875
2450.0,2134,163.571538
2900.0,1405,167.339643
3900.0,1640,171.32526
3000.0,1289,174.167903
2600.0,1283,177.703106
2900.0,1382,181.50906
3200.0,1539,185.507091
3400.0,1383,196.337053
2900.0,1675,200.733493
3200.0,1385,205.283587
3100.0,1327,209.01335
2900.0,1474,212.20236
2350.0,1070,215.207316
2800.0,1289,218.312765
3000.0,1470,222.284481
2800.0,1799,226.638991
2500.0,1364,237.243734
3000.0,1277,240.438474
3000.0,1504,244.358675
4200.0,1603,248.46325
3300.0,1433,251.861564
2900.0,1556,255.547276
2900.0,1983,260.865736
3600.0,1430,264.697999
2600.0,1764,276.745432
2600.0,1507,280.933425
3700.0,1409,284.762711
2600.0,1390,287.8974
2900.0,1389,291.433747
2400.0,1561,295.235797
3200.0,1373,298.999959
2150.0,1424,302.60164
2800.0,1356,306.399964
2600.0,1372,319.556604
3200.0,1596,323.900015
3300.0,1398,327.36533
3200.0,1530,331.518658
2500.0,1400,335.18016
3200.0,1642,339.422604
2700.0,1300,343.159333
4000.0,1353,346.825371
3300.0,1413,350.950854
1700.0,1030,361.708474
4100.0,1720,366.50869
2400.0,1341,370.549538
2700.0,1295,373.899794
3300.0,1505,377.808049
2800.0,1311,381.193734
3800.0,1729,385.533823
3400.0,1330,388.9545
3500.0,1490,392.296558
1100.0,889,401.19461
3500.0,1484,404.852717
3600.0,1470,408.633744
3100.0,1376,411.79825
3000.0,1722,416.229555
1400.0,796,417.735763
2800.0,1321,421.042271
3300.0,1397,424.684356
2500.0,1300,427.681368
2800.0,1442,431.385479
3900.0,1704,442.921672
2600.0,1420,446.916926
2800.0,1259,450.126189
2400.0,1435,454.119204
2900.0,1958,459.278319
2100.0,1155,462.143804
1850.0,1383,465.95365
3400.0,1456,469.57969
3500.0,1342,480.815925
3800.0,1673,485.186454
4300.0,1747,490.018246
3700.0,1429,493.49055
3400.0,1338,497.052635
3200.0,1413,500.585548
2700.0,1101,503.148528
