#{"t_start": 1678843487.1169918, "env_id": "Breakout-v4"}
r,l,t
23.0,1154,6.754365
29.0,1310,10.073496
33.0,1577,14.556472
26.0,1274,17.947025
24.0,1303,21.856672
25.0,1057,24.86728
31.0,1253,28.319292
29.0,1058,31.367451
16.0,807,33.348971
41.0,1375,37.422632
38.0,1661,49.219532
7.0,505,50.574025
13.0,775,52.573163
24.0,1290,56.513709
27.0,1325,59.82813
29.0,1127,62.798046
48.0,1662,67.356164
40.0,1183,70.536088
35.0,1516,74.831883
39.0,1449,79.095831
38.0,1378,82.678354
31.0,1278,93.198565
19.0,806,95.239273
35.0,1430,99.402372
20.0,979,102.079911
33.0,1420,105.461696
19.0,1084,108.53423
36.0,1305,112.594542
33.0,1291,116.018807
36.0,1335,119.961997
32.0,1493,123.777357
22.0,934,126.317277
30.0,1345,136.252002
30.0,1342,140.272968
17.0,1002,142.958957
36.0,1338,146.274433
13.0,879,148.686238
25.0,1065,151.664412
26.0,1197,154.878652
26.0,1553,159.502502
28.0,1075,162.637361
15.0,939,164.909501
25.0,1331,168.914878
17.0,1066,177.011071
25.0,1083,180.121362
11.0,809,182.091041
26.0,1198,185.805696
13.0,857,187.777147
16.0,842,190.186997
35.0,1369,193.666545
32.0,1393,197.896403
37.0,1502,201.689434
30.0,1197,205.365069
34.0,1555,209.917695
13.0,827,211.847082
29.0,1214,221.084723
31.0,1190,224.412895
36.0,1517,229.037359
33.0,1221,233.059334
32.0,1348,236.719516
30.0,1185,240.239751
22.0,1071,243.462319
20.0,929,246.383303
27.0,1197,249.863571
34.0,1438,254.05086
19.0,985,256.657427
26.0,1350,267.729263
13.0,876,270.448138
28.0,1120,273.736348
11.0,690,275.588243
37.0,1357,279.212503
53.0,1606,283.634251
39.0,1521,288.108066
28.0,1395,292.187007
32.0,1436,295.923393
21.0,1043,298.644281
43.0,1293,309.856374
29.0,1190,313.21388
40.0,1541,317.668346
36.0,1501,322.147925
41.0,1389,325.447403
24.0,1108,328.309092
9.0,610,329.808954
19.0,910,332.388887
20.0,1135,335.402645
37.0,1566,339.67618
41.0,1583,343.925157
17.0,825,352.216019
31.0,1347,356.260365
27.0,1133,359.342196
32.0,1332,362.895279
28.0,1210,366.722829
10.0,699,368.443297
32.0,1424,372.01032
24.0,933,374.630712
40.0,1302,378.636411
36.0,1300,382.063834
13.0,812,383.917876
25.0,1159,387.029391
17.0,1074,396.903022
9.0,644,399.048599
14.0,853,401.20682
28.0,1254,404.796804
33.0,1313,408.735128
16.0,973,411.531011
21.0,1108,414.426328
33.0,1300,417.736355
29.0,1146,420.897915
25.0,1190,424.068788
22.0,978,426.854378
27.0,1244,430.472285
27.0,1052,439.320649
29.0,1152,442.430494
23.0,1187,446.101927
30.0,1129,449.16282
30.0,1228,452.506186
28.0,1228,455.760719
12.0,731,457.591367
29.0,1316,461.476752
29.0,1368,465.192215
25.0,1153,468.308117
18.0,944,470.977606
36.0,1380,475.283908
33.0,1259,484.6746
30.0,1422,488.916243
23.0,1059,491.796259
19.0,1043,494.723258
13.0,841,496.799582
41.0,1634,501.40086
31.0,1313,505.147303
39.0,1524,508.948052
22.0,970,511.657163
26.0,1178,514.747527
33.0,1434,526.382909
22.0,1089,529.476534
29.0,1189,532.806432
35.0,1410,537.06372
31.0,1241,540.408437
48.0,1284,543.739007
38.0,1680,548.836361
44.0,1381,552.197673
35.0,1481,556.378055
31.0,1260,559.725943
