#{"t_start": 1680704334.8645134, "env_id": "Breakout-v4"}
r,l,t
18.0,1092,6.753111
16.0,859,9.37805
15.0,944,12.305605
24.0,1211,15.562398
18.0,1082,18.659449
28.0,1075,21.727716
13.0,884,24.091262
28.0,1247,27.33149
22.0,1084,30.251504
26.0,1076,33.191179
16.0,864,35.177445
20.0,975,37.872847
21.0,992,40.830706
27.0,1163,49.989522
28.0,1320,53.761734
22.0,1045,57.02636
28.0,908,59.932306
16.0,1021,63.138423
24.0,1129,66.35442
18.0,1073,69.35487
19.0,1014,72.225924
25.0,1276,75.736418
26.0,1346,80.033615
41.0,1368,83.677856
12.0,760,91.330947
26.0,1013,94.547963
26.0,1214,98.769079
20.0,1065,101.68696
11.0,721,104.207309
19.0,968,106.823208
27.0,1148,110.852156
15.0,906,113.289842
16.0,1072,116.63971
28.0,1365,121.114339
11.0,738,123.168305
26.0,1003,126.203587
28.0,1091,129.284956
17.0,894,131.418325
34.0,1354,140.369515
17.0,998,143.581331
32.0,1626,148.775105
35.0,1351,152.828477
21.0,1019,156.134313
20.0,1117,159.493818
13.0,836,162.166965
18.0,949,164.786922
26.0,1139,168.762643
25.0,1067,171.715719
15.0,720,174.155056
20.0,1023,177.354408
30.0,1212,185.796716
19.0,1111,189.142819
28.0,1298,192.982823
33.0,1198,196.682857
24.0,1055,199.469444
23.0,1024,202.814448
31.0,1032,206.048733
10.0,688,208.042826
38.0,1500,213.010582
27.0,979,216.237051
19.0,967,219.278964
12.0,735,221.334533
27.0,1202,229.446265
11.0,763,232.050328
8.0,586,233.66821
17.0,1073,236.866162
6.0,501,237.851353
20.0,966,240.69751
33.0,1262,244.686813
21.0,1047,247.292997
14.0,721,249.659535
30.0,1216,253.140326
25.0,1345,256.956137
24.0,1005,260.047343
16.0,978,263.055835
22.0,1185,266.518522
24.0,1196,275.510026
13.0,854,278.177029
17.0,955,281.157568
25.0,977,283.95253
20.0,1139,287.494423
17.0,1110,291.188935
13.0,821,293.391766
17.0,966,296.175652
10.0,726,298.071128
13.0,828,300.593169
25.0,1180,303.897723
10.0,761,305.970036
16.0,834,308.595361
35.0,1281,312.242622
28.0,940,321.850914
27.0,1162,325.426959
27.0,1237,329.147465
17.0,974,332.050414
44.0,1658,336.917597
