#{"t_start": 1679478218.4198072, "env_id": "Asterix-v4"}
r,l,t
150.0,296,7.984757
50.0,275,8.543658
150.0,258,9.505228
50.0,293,10.081486
200.0,256,11.022586
400.0,404,12.247022
600.0,441,13.116816
200.0,283,14.028629
250.0,287,15.108074
150.0,311,15.70904
250.0,370,16.754465
200.0,298,17.27567
150.0,275,18.25478
550.0,380,19.276193
250.0,325,19.840918
200.0,333,20.863187
50.0,273,21.403962
150.0,313,22.379853
450.0,675,24.02557
400.0,587,25.663412
550.0,411,26.860731
200.0,276,27.395494
300.0,482,28.766332
300.0,414,30.08973
150.0,300,31.192995
150.0,264,31.713732
450.0,497,33.205771
250.0,375,34.347604
200.0,240,34.826015
150.0,317,36.017314
450.0,501,37.605818
150.0,366,38.320168
100.0,287,39.414114
200.0,326,40.573001
250.0,328,41.223792
50.0,276,42.258465
400.0,373,43.020257
300.0,377,45.994521
550.0,673,47.964959
500.0,479,49.394291
650.0,707,51.309887
150.0,279,52.299722
150.0,282,53.279402
100.0,277,53.829805
350.0,417,55.10597
200.0,467,56.400761
150.0,262,56.84935
350.0,394,58.089199
400.0,400,59.307868
450.0,416,60.046085
150.0,261,60.930401
350.0,342,61.582467
200.0,282,62.542257
350.0,358,63.656432
100.0,292,64.173438
150.0,280,65.135356
150.0,273,65.596798
300.0,419,66.759302
100.0,274,67.25114
500.0,452,68.538226
150.0,292,69.539577
400.0,284,70.09182
650.0,534,71.643797
200.0,289,72.657209
150.0,268,73.202452
200.0,295,74.288532
250.0,317,74.97622
100.0,283,76.031179
500.0,397,77.265947
450.0,500,78.70753
150.0,313,79.345377
350.0,322,80.431857
150.0,285,80.992371
200.0,373,82.258125
500.0,553,85.212017
800.0,530,86.694523
400.0,367,87.858855
350.0,473,88.771011
350.0,452,90.116491
450.0,491,91.507986
200.0,314,92.543787
250.0,347,93.215869
200.0,301,94.262717
200.0,281,94.818549
600.0,497,96.333565
550.0,502,97.802817
300.0,370,99.003473
400.0,431,100.404079
250.0,314,100.991531
250.0,316,102.051157
450.0,399,103.277559
200.0,368,103.969992
300.0,330,105.070591
200.0,372,106.167808
550.0,515,107.539378
100.0,319,108.110082
100.0,328,109.10183
300.0,322,109.728839
600.0,619,111.749124
650.0,393,112.444343
650.0,504,113.797676
250.0,255,114.697281
300.0,332,115.315722
50.0,271,116.263686
400.0,367,116.95054
400.0,386,118.124126
200.0,388,119.398568
100.0,288,119.969814
400.0,416,122.864555
400.0,543,124.304083
300.0,300,125.357891
150.0,309,125.934003
350.0,314,126.984312
300.0,337,127.650744
350.0,311,128.677967
600.0,533,130.218684
450.0,391,131.466783
100.0,275,132.030274
150.0,337,133.136185
350.0,316,133.720973
100.0,280,134.689581
