#{"t_start": 1680702916.3249705, "env_id": "Freeway-v4"}
r,l,t
23.0,2725,10.732688
21.0,2734,17.192872
22.0,2732,23.531844
20.0,2731,30.218539
21.0,2748,53.021918
25.0,2711,59.726455
25.0,2735,66.775598
22.0,2718,73.206405
22.0,2724,79.824515
22.0,2712,103.253941
20.0,2726,110.40559
21.0,2735,117.783459
23.0,2733,125.332339
20.0,2712,150.062929
20.0,2720,156.523752
21.0,2725,163.387992
19.0,2718,171.493989
21.0,2718,179.956536
22.0,2753,204.561316
22.0,2736,211.545949
22.0,2749,219.319327
20.0,2744,227.037391
19.0,2720,235.025249
23.0,2739,258.981915
21.0,2728,265.646958
21.0,2722,272.811271
22.0,2755,280.791651
22.0,2747,305.549951
22.0,2723,313.561128
20.0,2743,321.624668
21.0,2720,328.540263
21.0,2727,335.537709
20.0,2723,360.843729
19.0,2734,368.677874
20.0,2747,375.813749
22.0,2773,383.688582
25.0,2733,408.573677
20.0,2712,416.63478
19.0,2731,423.826507
21.0,2707,431.759511
19.0,2735,439.775055
25.0,2717,464.038844
21.0,2734,472.008857
20.0,2745,480.216487
21.0,2759,488.145739
20.0,2733,495.951501
21.0,2710,520.457517
21.0,2747,528.146529
22.0,2754,535.907186
21.0,2722,544.627072
24.0,2696,569.183295
20.0,2733,577.08681
24.0,2720,584.895923
20.0,2733,592.751251
26.0,2734,601.063693
24.0,2696,624.968649
22.0,2754,633.651448
21.0,2740,642.316001
22.0,2711,650.827539
20.0,2720,675.662452
23.0,2706,683.107642
23.0,2735,690.455085
26.0,2739,698.124827
25.0,2736,705.757279
19.0,2746,730.33752
27.0,2744,738.080674
21.0,2715,745.251481
21.0,2752,752.623024
21.0,2745,761.742061
21.0,2752,785.809871
19.0,2745,792.831981
28.0,2725,800.522822
20.0,2725,808.028793
20.0,2744,833.27766
22.0,2731,840.792455
19.0,2720,847.926233
23.0,2716,855.044008
23.0,2739,862.750683
21.0,2735,888.229158
25.0,2751,895.340162
21.0,2707,902.131514
25.0,2726,909.85525
22.0,2747,935.253304
19.0,2757,943.550766
26.0,2733,950.986355
21.0,2724,957.90074
27.0,2742,965.537309
23.0,2720,991.482658
21.0,2730,998.893616
20.0,2723,1005.878155
21.0,2721,1012.926002
26.0,2721,1021.228892
21.0,2741,1046.542412
26.0,2747,1054.737429
22.0,2732,1062.355428
21.0,2735,1069.305218
27.0,2755,1094.90955
21.0,2752,1103.888266
23.0,2725,1111.295033
