#{"t_start": 1680735372.9110432, "env_id": "Freeway-v4"}
r,l,t
21.0,2734,10.546166
21.0,2735,17.200079
21.0,2713,23.776686
20.0,2724,30.832834
22.0,2758,53.360232
21.0,2726,60.26828
21.0,2728,68.047819
20.0,2736,75.834953
23.0,2710,83.186208
22.0,2733,106.851547
19.0,2740,114.743254
21.0,2751,122.991049
21.0,2726,130.79976
24.0,2762,155.172031
21.0,2730,162.710103
21.0,2727,170.323134
21.0,2726,179.102941
21.0,2733,187.27453
25.0,2737,211.727799
24.0,2737,220.108191
25.0,2733,228.093757
21.0,2735,236.686698
18.0,2704,246.260278
23.0,2727,271.848213
23.0,2729,280.745173
19.0,2735,289.549517
21.0,2729,298.906381
28.0,2725,325.236839
22.0,2734,334.157035
20.0,2739,343.413543
22.0,2734,351.523962
23.0,2740,359.444478
22.0,2748,385.384274
20.0,2719,393.572245
19.0,2736,401.73889
19.0,2742,409.925378
21.0,2737,435.26725
21.0,2718,443.366952
21.0,2766,452.083967
21.0,2715,460.257717
28.0,2715,468.759366
21.0,2713,493.6129
24.0,2739,502.390114
22.0,2749,510.523652
22.0,2777,518.926586
23.0,2713,544.359139
24.0,2751,552.140002
21.0,2718,560.571492
21.0,2745,569.089001
25.0,2743,577.694286
20.0,2733,602.358768
22.0,2728,610.893885
22.0,2738,619.739831
26.0,2736,628.021355
25.0,2720,635.941326
21.0,2743,660.872331
22.0,2743,669.344462
22.0,2740,677.436981
18.0,2742,685.775636
20.0,2717,710.49561
23.0,2753,718.771234
22.0,2754,727.855714
25.0,2740,736.126867
20.0,2748,744.731543
21.0,2725,769.984692
19.0,2726,778.122636
19.0,2723,786.639581
22.0,2717,795.131618
19.0,2755,820.514765
21.0,2718,829.053074
21.0,2735,837.675
28.0,2720,846.25048
20.0,2752,854.375153
23.0,2756,880.432358
22.0,2750,889.498799
20.0,2717,896.885846
25.0,2747,905.023669
21.0,2723,914.065018
21.0,2732,939.834195
22.0,2732,948.461318
20.0,2739,957.353565
20.0,2729,965.675674
21.0,2746,991.717081
20.0,2744,1000.885001
19.0,2728,1009.622703
23.0,2720,1018.002723
24.0,2734,1026.743297
22.0,2721,1051.969455
23.0,2730,1060.063856
23.0,2712,1068.112861
20.0,2738,1076.778491
24.0,2731,1102.999096
21.0,2737,1111.403633
25.0,2705,1119.985227
