#{"t_start": 1678451678.1058805, "env_id": "DemonAttack-v4"}
r,l,t
10.0,363,4.536791
325.0,2791,11.908975
280.0,1881,16.741285
100.0,603,18.022803
60.0,474,19.100747
90.0,657,20.50833
10.0,310,21.322837
30.0,386,21.822299
190.0,1283,24.933193
130.0,1015,26.74913
205.0,1841,31.224278
205.0,3759,48.473277
140.0,1049,51.160153
90.0,733,52.786754
160.0,1580,56.902868
140.0,1241,60.258209
60.0,527,61.091232
100.0,7760,110.559969
60.0,738,112.540974
220.0,2532,119.11643
130.0,584,120.543141
250.0,1632,124.834605
130.0,831,126.683766
30.0,353,127.664373
265.0,1753,131.812864
400.0,2985,145.065046
190.0,1159,147.847753
110.0,896,150.131028
100.0,842,151.848304
280.0,2445,157.657267
160.0,1526,161.43465
205.0,1653,165.454763
130.0,1183,168.239849
340.0,2084,173.597099
100.0,1040,183.458126
190.0,1494,187.152996
190.0,1108,189.699935
140.0,1126,192.203097
265.0,2147,197.012142
250.0,1956,201.188061
205.0,1620,205.160316
205.0,1469,208.823408
1020.0,2656,224.786141
355.0,1843,229.407771
325.0,2295,234.676743
265.0,2143,239.561443
1060.0,3134,247.250676
70.0,959,249.647261
175.0,1399,252.729265
130.0,834,263.668541
220.0,1810,267.784912
325.0,2602,274.063574
205.0,1581,277.749704
295.0,1521,281.45015
175.0,1378,284.614058
190.0,1200,287.944154
580.0,3313,303.131021
280.0,1818,307.020628
325.0,1594,310.742416
1980.0,3782,320.263782
600.0,2845,327.605932
370.0,2886,344.759391
1120.0,3184,351.772833
1100.0,3663,360.183194
1240.0,2777,367.182207
1080.0,3152,385.592023
265.0,1871,389.707792
280.0,1943,394.21552
1200.0,3449,401.839832
310.0,2338,407.517843
1040.0,3377,430.528458
340.0,2132,435.109822
760.0,2783,441.241734
1420.0,4917,452.683728
280.0,1767,457.042464
2685.0,5636,485.372488
1800.0,3701,493.315065
1340.0,3731,519.92363
1000.0,3382,528.562189
960.0,3784,536.51877
205.0,1371,539.53244
560.0,3236,546.652372
400.0,2222,566.232074
265.0,1844,570.581913
150.0,1491,573.395527
1740.0,4532,583.330924
1140.0,3855,604.924812
140.0,1514,608.362474
740.0,2500,614.126141
280.0,1920,618.386911
150.0,931,620.048166
2750.0,6072,644.335749
2120.0,3619,652.457148
1780.0,4532,663.188303
3065.0,4932,693.882274
920.0,3418,701.783483
2150.0,4275,711.417139
840.0,3092,719.00984
3505.0,5518,747.744911
1880.0,4411,758.356762
2130.0,5021,789.568782
325.0,2344,795.065446
2525.0,5419,808.014053
