#{"t_start": 1678671855.6535892, "env_id": "Breakout-v4"}
r,l,t
37.0,1441,7.626893
38.0,1390,11.398638
28.0,1261,14.495435
29.0,1408,18.410707
14.0,904,20.489792
14.0,924,22.992189
22.0,1130,26.010519
22.0,1049,28.874245
35.0,1256,32.042124
37.0,1398,35.861312
26.0,1017,38.52856
25.0,1170,47.888936
7.0,546,49.320739
16.0,943,51.37783
11.0,740,53.680043
23.0,1186,56.699018
22.0,1036,59.412675
24.0,1089,62.387128
19.0,964,65.238506
12.0,781,67.182898
20.0,1135,70.184216
31.0,1492,74.972073
27.0,975,77.551021
17.0,948,79.790156
24.0,1228,88.914113
18.0,807,90.849998
24.0,1250,94.258949
34.0,1527,98.784366
33.0,1509,103.171076
22.0,1265,106.621027
30.0,1380,110.51928
30.0,1484,114.526284
25.0,915,116.731316
14.0,743,118.989509
30.0,1275,122.272574
29.0,1098,130.823623
22.0,1144,134.064048
25.0,1213,137.489823
35.0,1218,141.264405
26.0,1046,143.900251
23.0,1146,147.389877
31.0,1367,150.974631
17.0,1020,153.846349
16.0,928,156.77202
13.0,738,158.808368
22.0,1151,162.332563
20.0,848,164.953325
32.0,1085,173.566637
18.0,939,176.015641
27.0,1120,179.23997
35.0,1325,183.33662
34.0,1062,186.263603
35.0,1417,190.127657
16.0,1007,193.149975
19.0,932,195.970729
27.0,1036,199.109369
34.0,1324,202.877522
24.0,919,205.582532
14.0,877,207.891718
19.0,866,210.514231
31.0,1414,219.917762
21.0,1038,222.869244
24.0,1204,226.64353
34.0,1364,230.300545
10.0,697,232.021338
19.0,1026,234.922473
31.0,1231,238.47305
24.0,1135,242.21972
29.0,1148,245.662053
21.0,1204,249.166116
37.0,1056,252.148834
10.0,670,253.85133
22.0,1210,262.278068
26.0,1260,265.716022
19.0,945,268.791217
25.0,1049,272.044178
24.0,990,275.071774
16.0,902,278.043416
20.0,1095,281.183695
24.0,1153,284.506625
25.0,1137,287.936032
12.0,748,289.83146
13.0,809,292.308704
35.0,1462,296.435617
12.0,773,299.090683
20.0,999,307.768616
25.0,1089,311.046827
27.0,1151,315.063044
25.0,1057,318.160356
13.0,793,320.223506
25.0,1147,323.492528
14.0,884,326.379936
28.0,1402,330.474912
36.0,1555,335.299975
25.0,1133,338.602834
25.0,1267,342.196877
32.0,1281,352.89278
10.0,660,354.773947
24.0,1304,358.395253
19.0,1004,361.391863
10.0,697,363.319835
18.0,1052,366.503583
17.0,921,369.380037
21.0,1032,372.676584
44.0,1400,376.575762
18.0,1136,380.347439
20.0,1003,382.977057
28.0,1234,386.956673
14.0,911,389.314737
15.0,876,392.025657
11.0,715,399.260485
27.0,1030,402.307874
24.0,1211,405.871871
43.0,859,408.688139
19.0,1076,411.978205
22.0,1154,415.418795
14.0,871,417.661799
21.0,1103,420.934913
18.0,1009,423.75341
33.0,1226,427.929649
19.0,778,430.140962
21.0,1032,433.519073
31.0,1174,437.205307
25.0,1157,446.277183
17.0,788,448.75911
41.0,1633,453.680509
30.0,1047,456.760426
15.0,953,459.198272
20.0,973,462.283759
17.0,926,465.130461
39.0,1354,468.92197
49.0,1463,473.679278
21.0,975,476.792729
29.0,1225,480.6301
14.0,919,483.699425
18.0,888,491.171542
26.0,1153,494.707558
22.0,1266,498.965197
14.0,851,501.11777
32.0,1101,504.156129
21.0,1182,507.624717
24.0,909,510.461278
27.0,1194,514.040342
27.0,1368,518.45425
14.0,876,520.894888
30.0,1279,525.211721
20.0,914,527.618713
23.0,1199,537.399371
29.0,1257,540.984561
20.0,1076,543.999076
17.0,835,546.029959
21.0,1122,549.168105
31.0,1249,553.031847
14.0,843,555.156981
32.0,1089,558.359735
17.0,860,561.043096
20.0,982,563.905935
30.0,1216,567.336253
16.0,744,569.313229
22.0,1111,572.532444
33.0,1234,581.095898
22.0,867,583.804637
11.0,693,585.664245
27.0,1159,588.666088
29.0,920,591.440654
24.0,1181,594.809761
21.0,1035,597.885005
13.0,754,599.805904
17.0,1080,602.869827
11.0,796,605.351692
39.0,1191,608.705002
17.0,782,610.712252
20.0,777,613.391851
10.0,674,615.212846
33.0,1483,625.14037
32.0,1332,628.764132
14.0,842,631.394958
34.0,1251,634.652303
13.0,769,636.503342
26.0,957,639.342576
29.0,1022,642.268019
22.0,1126,645.414396
17.0,915,648.275623
18.0,894,650.696218
36.0,1438,655.145333
25.0,1133,658.430726
19.0,1135,667.484815
37.0,1228,671.345803
19.0,933,673.677916
38.0,1343,677.781232
23.0,1020,680.83543
20.0,957,683.198509
27.0,1060,686.263349
19.0,1038,689.19998
40.0,1492,693.621494
28.0,1202,697.029465
18.0,986,700.017109
17.0,987,702.88742
9.0,630,704.518139
17.0,964,712.692513
15.0,909,715.213725
29.0,1249,718.738291
25.0,1060,721.862285
44.0,1706,726.813851
21.0,1026,729.791703
37.0,1501,734.193503
26.0,1173,737.522436
17.0,1047,740.538088
43.0,1606,745.238069
32.0,1261,748.769978
18.0,1025,756.890285
21.0,940,759.608601
23.0,938,762.382954
36.0,1081,765.388391
17.0,755,767.404523
21.0,1085,770.481123
30.0,1126,773.581279
28.0,1262,777.087968
31.0,1418,781.287088
17.0,857,783.967672
17.0,986,786.389715
22.0,1092,789.449833
13.0,821,792.031455
30.0,1141,800.385405
27.0,1019,803.391143
16.0,946,806.241238
19.0,1091,809.207453
33.0,1305,812.758977
38.0,1180,816.177439
11.0,711,818.100104
31.0,1382,822.36868
33.0,1403,826.557646
17.0,920,828.74187
23.0,1213,832.005427
22.0,1015,834.940345
15.0,938,843.187444
31.0,1456,847.521151
13.0,880,849.69922
20.0,1190,852.742685
33.0,1490,856.9086
40.0,1594,861.915586
26.0,1302,865.893716
13.0,746,867.760382
30.0,1357,871.322843
36.0,1371,875.599746
44.0,1475,885.677536
39.0,1387,889.581283
37.0,1382,893.624479
16.0,1039,896.336136
41.0,1484,900.778862
21.0,1072,903.402894
35.0,1405,907.602085
22.0,1061,910.620547
25.0,1035,913.609081
21.0,1045,916.634005
34.0,1299,920.274131
21.0,1030,928.641723
23.0,1006,931.478086
18.0,1045,934.509448
21.0,1038,937.372063
24.0,1281,940.689543
13.0,718,942.635196
20.0,873,945.385394
21.0,947,948.127135
19.0,1044,951.104329
27.0,1171,954.354617
15.0,724,956.351412
30.0,1164,959.704968
18.0,1088,962.785059
11.0,764,965.330747
40.0,1599,975.839057
20.0,888,978.270532
19.0,855,980.756693
20.0,1063,983.566874
34.0,1387,987.377854
