#{"t_start": 1680764412.8361444, "env_id": "Freeway-v4"}
r,l,t
32.0,2726,11.3047
32.0,2711,18.467268
31.0,2739,25.567574
32.0,2721,32.938247
32.0,2756,56.043694
32.0,2712,62.502954
32.0,2743,69.463423
32.0,2736,76.124878
32.0,2760,82.952391
31.0,2727,105.726565
32.0,2727,112.181392
31.0,2748,118.874231
30.0,2719,125.824134
32.0,2722,148.334865
32.0,2737,155.041693
32.0,2752,162.410707
32.0,2716,170.094703
32.0,2743,177.354071
32.0,2740,200.724866
32.0,2696,208.212949
31.0,2733,215.236038
31.0,2737,222.259384
30.0,2716,245.850257
31.0,2722,253.378991
32.0,2720,260.433594
32.0,2737,267.821847
32.0,2712,274.762907
32.0,2727,298.667909
31.0,2731,306.763638
31.0,2752,314.580606
32.0,2717,321.65423
31.0,2748,328.702382
32.0,2747,353.790448
32.0,2742,362.312855
31.0,2750,369.864982
32.0,2725,377.522784
31.0,2740,402.475086
32.0,2705,410.668246
32.0,2747,419.578542
32.0,2719,426.84024
31.0,2730,435.141681
32.0,2728,461.092878
31.0,2770,469.310751
31.0,2741,476.944085
32.0,2741,485.100761
32.0,2716,511.294253
31.0,2712,519.079973
31.0,2711,527.284217
31.0,2722,536.160412
32.0,2714,545.559854
31.0,2715,572.18227
31.0,2723,579.231072
32.0,2747,587.255035
32.0,2744,595.822802
32.0,2748,605.352702
31.0,2718,630.646309
32.0,2745,638.058394
32.0,2729,646.542075
32.0,2735,655.759466
31.0,2713,682.016251
32.0,2734,689.104226
32.0,2747,697.168471
32.0,2705,705.646804
31.0,2722,714.411608
32.0,2698,740.308797
31.0,2732,748.616116
32.0,2746,756.709962
32.0,2749,765.401824
32.0,2712,775.054225
32.0,2751,800.200399
32.0,2735,807.507646
32.0,2749,815.865275
32.0,2726,824.101031
32.0,2721,850.420748
32.0,2725,859.154817
32.0,2724,866.531414
31.0,2728,874.876676
32.0,2713,883.525939
31.0,2731,910.184679
32.0,2713,918.043879
32.0,2711,925.867032
32.0,2730,934.698404
31.0,2751,961.933297
32.0,2734,970.215854
32.0,2720,977.920016
31.0,2740,985.661694
32.0,2744,994.054983
32.0,2727,1021.623745
32.0,2740,1029.478862
32.0,2726,1036.682217
32.0,2730,1044.654327
31.0,2740,1071.203877
32.0,2723,1079.993724
32.0,2728,1087.476059
31.0,2710,1094.552216
31.0,2738,1102.43237
31.0,2713,1129.330617
32.0,2740,1138.190776
32.0,2724,1145.09747
32.0,2716,1152.050488
31.0,2737,1160.584136
31.0,2733,1187.948971
31.0,2749,1196.122468
31.0,2754,1202.953095
32.0,2737,1210.738116
32.0,2721,1238.156425
32.0,2746,1246.810791
31.0,2745,1255.566874
32.0,2724,1262.878518
31.0,2745,1270.226867
31.0,2745,1297.084999
31.0,2744,1305.664546
32.0,2716,1313.922963
32.0,2746,1321.709285
32.0,2735,1346.984194
32.0,2720,1355.666591
32.0,2738,1365.324856
32.0,2745,1372.980738
31.0,2695,1380.007148
32.0,2748,1405.652387
31.0,2714,1414.708926
32.0,2744,1423.335332
32.0,2735,1431.245608
31.0,2718,1439.106686
31.0,2727,1464.962245
32.0,2722,1473.794931
32.0,2726,1482.719108
32.0,2710,1490.183223
31.0,2727,1515.404136
31.0,2739,1524.481431
32.0,2713,1533.650692
31.0,2730,1542.191525
32.0,2746,1549.276926
31.0,2719,1575.75877
32.0,2738,1584.896745
32.0,2714,1593.551613
31.0,2745,1601.640103
32.0,2731,1626.4804
32.0,2728,1635.142731
32.0,2735,1644.611507
32.0,2735,1652.146283
32.0,2716,1659.591595
32.0,2735,1684.616111
30.0,2744,1694.867648
32.0,2742,1703.790272
32.0,2762,1712.890639
32.0,2733,1721.051208
32.0,2745,1747.03434
32.0,2731,1756.178836
31.0,2731,1765.296656
32.0,2737,1774.12087
32.0,2720,1799.859742
32.0,2718,1808.989673
31.0,2726,1817.469878
32.0,2731,1826.129943
32.0,2763,1835.624991
32.0,2730,1860.139892
31.0,2754,1868.789356
32.0,2736,1877.879745
31.0,2736,1886.66954
31.0,2727,1912.211381
30.0,2704,1920.89666
32.0,2751,1929.789364
32.0,2718,1938.276814
32.0,2722,1946.660513
32.0,2714,1971.902135
31.0,2723,1980.711615
31.0,2733,1989.368029
32.0,2717,1998.441517
29.0,2755,2007.066537
32.0,2727,2032.734859
32.0,2721,2041.432573
32.0,2740,2050.577043
31.0,2705,2059.071336
31.0,2740,2084.13109
32.0,2718,2093.325485
32.0,2722,2101.863083
32.0,2772,2110.059481
31.0,2718,2118.986228
32.0,2714,2144.678657
31.0,2717,2153.193172
32.0,2729,2161.348949
32.0,2738,2169.6861
31.0,2737,2194.690441
32.0,2720,2203.621906
32.0,2709,2212.505267
30.0,2703,2220.34699
32.0,2728,2228.875606
32.0,2732,2254.042627
32.0,2720,2261.648723
32.0,2754,2269.220528
31.0,2732,2277.226298
32.0,2750,2286.265801
32.0,2714,2311.305301
31.0,2740,2318.98215
31.0,2737,2327.19685
32.0,2740,2335.860412
32.0,2708,2362.152467
