#{"t_start": 1679468712.399558, "env_id": "Breakout-v4"}
r,l,t
2.0,308,14.998934
1.0,245,15.44289
2.0,309,16.858804
2.0,340,17.436082
1.0,250,18.226467
7.0,634,19.790883
2.0,333,20.346418
2.0,297,21.166184
0.0,214,21.492388
1.0,253,21.855587
2.0,330,22.789054
2.0,311,23.314165
0.0,219,23.667107
4.0,426,24.842519
4.0,391,25.927706
0.0,173,26.181409
2.0,293,26.639692
0.0,201,27.273943
4.0,409,28.020551
5.0,497,29.225784
3.0,362,30.217181
2.0,303,30.696371
5.0,493,31.943005
0.0,198,32.251735
2.0,295,33.124684
2.0,286,33.587958
3.0,354,34.535348
2.0,311,35.005703
2.0,311,35.881332
1.0,253,36.318303
5.0,479,37.620106
0.0,200,37.928907
0.0,210,38.230755
2.0,293,39.063848
4.0,428,39.854235
2.0,304,40.683446
0.0,191,40.979582
3.0,374,41.95051
3.0,352,42.645758
2.0,291,43.531778
3.0,363,44.138348
2.0,302,45.004843
2.0,285,45.453999
6.0,543,46.831434
3.0,368,47.81253
2.0,306,48.314238
2.0,297,49.144037
0.0,178,49.414649
5.0,452,50.641835
1.0,231,50.991705
3.0,363,52.842544
2.0,294,53.69832
5.0,491,54.915583
4.0,442,55.768709
1.0,254,56.48
2.0,338,57.047262
2.0,316,57.863981
3.0,335,58.481215
3.0,310,59.399051
3.0,338,60.006502
2.0,303,60.866958
4.0,400,61.565847
3.0,358,62.552548
3.0,355,63.517283
4.0,418,64.295145
4.0,440,65.390246
3.0,396,66.47299
3.0,378,67.097098
2.0,338,67.982408
3.0,348,68.577466
0.0,203,68.927972
4.0,401,69.969791
4.0,402,70.96934
1.0,256,71.346406
2.0,286,71.828357
2.0,271,72.583014
1.0,256,72.990386
2.0,281,73.770506
3.0,364,74.382126
0.0,180,74.608992
5.0,422,75.699647
5.0,464,76.893758
2.0,286,77.359713
4.0,404,78.433071
1.0,231,78.806959
2.0,310,79.679079
0.0,189,79.912554
9.0,706,81.564905
7.0,542,82.783111
6.0,472,83.929322
1.0,236,84.294017
5.0,439,85.387707
6.0,501,86.621978
5.0,425,89.218693
3.0,353,89.798935
4.0,372,90.715586
8.0,573,92.049906
1.0,226,92.36518
6.0,460,93.45101
2.0,310,93.959637
6.0,467,95.052744
2.0,288,95.449459
5.0,514,96.646051
9.0,644,98.172991
6.0,470,99.221717
7.0,499,100.435706
2.0,274,101.184799
1.0,232,101.48554
1.0,242,101.79769
3.0,327,102.620795
12.0,675,104.155767
4.0,383,104.765182
0.0,203,105.388597
4.0,378,106.004709
9.0,691,107.870275
6.0,480,108.693487
5.0,489,109.794845
8.0,567,111.104453
11.0,780,113.13266
6.0,506,113.98481
5.0,465,115.072478
4.0,337,115.933312
2.0,305,116.3669
4.0,366,117.311432
7.0,526,118.48347
3.0,351,119.07561
8.0,613,120.440974
3.0,369,123.249096
4.0,404,123.919119
5.0,442,124.962699
3.0,367,125.893332
4.0,376,126.506964
4.0,399,127.451849
7.0,525,128.660198
9.0,671,130.175074
5.0,436,131.218365
4.0,376,131.858085
2.0,318,132.670503
6.0,441,133.756684
4.0,354,134.299648
5.0,463,135.437416
2.0,288,135.816429
5.0,491,137.000377
8.0,635,138.397166
6.0,487,139.506138
6.0,465,140.605378
6.0,511,141.829275
5.0,438,142.580846
4.0,423,143.567922
6.0,456,144.665963
5.0,429,145.343431
6.0,481,146.485764
7.0,498,147.615084
5.0,434,148.620474
5.0,434,149.285889
7.0,554,150.578443
6.0,473,151.739697
13.0,657,153.163172
6.0,515,154.325655
5.0,439,155.35359
6.0,462,158.444405
2.0,302,158.904778
6.0,482,160.038073
7.0,560,161.276438
1.0,250,161.646202
7.0,547,162.865678
6.0,533,164.096539
2.0,314,164.961115
7.0,524,165.769791
4.0,381,166.712279
7.0,551,167.916684
8.0,606,169.266321
6.0,457,170.336163
4.0,414,171.353552
17.0,796,173.019001
7.0,533,174.27215
5.0,422,175.323733
3.0,316,175.828203
4.0,383,176.816609
4.0,378,177.450077
3.0,356,178.36013
6.0,455,179.463493
8.0,614,180.809233
0.0,188,181.102917
5.0,459,182.182342
9.0,644,183.619696
4.0,372,184.599943
0.0,216,184.907739
6.0,467,186.024518
1.0,233,186.334833
8.0,546,187.623217
13.0,783,189.35662
7.0,506,192.843544
4.0,387,193.830343
4.0,390,194.417716
6.0,488,195.583366
4.0,388,196.556007
1.0,232,196.922089
5.0,450,198.064164
1.0,234,198.388268
5.0,445,199.464129
5.0,450,200.519825
12.0,883,202.291879
5.0,447,203.347893
2.0,255,203.701027
7.0,564,204.961847
6.0,484,206.003091
6.0,465,207.116354
10.0,736,208.598054
7.0,578,209.841299
3.0,315,210.638051
4.0,410,211.256103
11.0,680,212.6909
5.0,436,213.661922
7.0,581,214.938478
3.0,322,215.755027
8.0,638,217.093183
6.0,517,218.255355
10.0,796,219.85728
12.0,608,221.20264
6.0,484,222.298234
3.0,320,222.757756
8.0,587,225.961454
8.0,583,227.212058
