#{"t_start": 1678596072.0454123, "env_id": "MsPacman-v4"}
r,l,t
5180.0,1748,7.495481
5160.0,1569,10.70908
5180.0,1574,13.852399
5170.0,1539,16.9391
5180.0,1759,20.423278
5170.0,1694,24.150659
3460.0,1460,26.910211
5190.0,1648,36.760118
3780.0,1621,40.525156
5390.0,1836,44.172359
5160.0,1518,47.351782
5180.0,1920,51.399392
5900.0,2118,55.774124
5190.0,1662,59.113499
5380.0,1526,62.311779
5180.0,1818,72.644892
5170.0,1535,76.078415
5380.0,1569,79.322913
5080.0,1578,82.564373
5370.0,1563,85.745505
5180.0,1627,89.012647
2130.0,1534,92.221553
5190.0,1743,103.175387
1580.0,1136,105.446335
5080.0,1628,108.754593
5380.0,1668,112.022432
3080.0,1805,115.788941
5190.0,1841,119.338656
5170.0,1595,122.969938
5180.0,1533,125.854254
3780.0,1721,137.030831
5190.0,1766,141.03175
5370.0,1472,144.168775
5380.0,1514,147.400192
5380.0,1583,150.723861
5180.0,2182,155.483408
5390.0,1851,159.682695
1470.0,1054,161.909856
3780.0,1563,172.015751
5180.0,1517,175.346218
5170.0,1615,178.674852
5190.0,1810,182.215847
1610.0,990,184.338323
5270.0,1531,187.655861
5180.0,1534,191.151908
5190.0,1505,194.605684
5680.0,1787,205.911532
6670.0,2099,211.026998
2090.0,1190,213.587389
5160.0,1650,217.152694
5180.0,1710,220.69171
5180.0,1684,224.559158
5190.0,1448,227.470329
5370.0,1823,231.658673
5380.0,1572,241.969999
5180.0,1617,245.414861
3790.0,1750,249.151291
5190.0,2022,253.629471
5180.0,1742,257.691895
5190.0,1676,261.24576
3780.0,1614,264.836699
6660.0,2330,278.426644
3790.0,1676,282.264513
3790.0,1667,285.84395
5180.0,1559,289.504445
3180.0,1772,293.35266
2370.0,1420,296.616932
5780.0,1556,300.233353
3630.0,1693,303.976232
5190.0,1695,315.182312
5190.0,1734,319.401854
5390.0,1840,323.968172
6080.0,2216,328.999264
5180.0,1597,332.503281
5180.0,1524,336.107574
2180.0,1624,339.974304
3760.0,1496,350.896108
5190.0,1773,354.974262
3780.0,1588,358.88441
2360.0,1379,362.44996
5190.0,1672,366.442506
5180.0,1778,370.567153
6160.0,1993,374.86577
3780.0,1846,379.497732
5190.0,1691,390.918329
5380.0,1661,394.761025
5190.0,1565,398.422669
5370.0,1520,401.908176
5380.0,1584,405.545804
3110.0,1471,409.25882
1950.0,1204,412.230986
5380.0,1602,415.944453
5180.0,1544,427.083594
2780.0,1551,430.874235
5180.0,1751,434.990826
570.0,587,436.442327
5180.0,1558,440.19763
5380.0,1478,443.807894
5170.0,1553,447.568208
3540.0,1502,451.211499
5190.0,1648,463.067682
5180.0,1670,467.034861
5180.0,1610,470.857547
5480.0,1642,475.188945
5380.0,1607,479.061613
5380.0,1570,483.108216
6530.0,2321,488.625858
2770.0,1461,492.299622
5160.0,1553,503.223218
5160.0,1506,507.050424
5190.0,1700,511.399307
5190.0,1604,515.313718
5380.0,1603,519.15783
5180.0,1566,523.132391
3790.0,1871,527.608723
2170.0,1301,530.326909
5180.0,1543,541.48244
5180.0,1598,545.134273
7090.0,2555,551.037483
5370.0,1513,554.711876
5180.0,1632,558.54198
3780.0,1713,562.940638
5160.0,1536,566.407805
4550.0,2134,578.986746
5170.0,1330,582.077673
2140.0,1644,586.058286
5180.0,1826,590.056485
5380.0,1651,594.051281
2490.0,1624,597.890256
5180.0,1661,602.042264
5180.0,1563,605.64619
5190.0,1532,616.704562
3780.0,1868,621.113176
5190.0,1602,624.819852
5180.0,1596,628.410345
5190.0,1555,631.864413
4180.0,1744,636.076223
5170.0,1444,639.635497
2990.0,1589,643.172395
5180.0,1579,654.591364
5370.0,1552,658.422107
4310.0,2058,663.362501
5180.0,1640,667.234724
5360.0,1719,671.128631
5180.0,1518,674.715304
5180.0,1545,678.405087
5180.0,1666,689.946521
5190.0,1671,693.859676
730.0,615,695.680067
2790.0,1588,699.537122
2480.0,1484,703.308927
5190.0,1470,706.532962
3550.0,1590,710.361531
5180.0,1511,714.050129
2780.0,1399,717.381796
2790.0,1612,728.70032
5780.0,2045,733.863473
3790.0,1517,737.496331
2690.0,1815,741.496048
5190.0,1568,745.623497
3790.0,1756,749.732542
5190.0,1638,753.62218
5190.0,1662,764.656232
5170.0,1737,769.151094
6550.0,2187,774.517314
5170.0,1458,778.144274
5180.0,1448,781.39744
5380.0,1604,785.828521
5180.0,1563,789.696432
3780.0,1790,794.064051
3790.0,1424,805.054553
2870.0,1745,809.070461
2390.0,1533,812.925385
5180.0,1485,816.811899
3790.0,1484,820.709784
5190.0,1692,825.085344
2360.0,1413,828.978386
2780.0,1433,832.90293
3760.0,1352,843.017458
5390.0,1688,847.164948
5380.0,1514,851.042948
5190.0,2201,856.733981
4180.0,1771,861.105474
5180.0,1620,865.144228
5080.0,1721,869.578046
5180.0,1639,874.140499
5180.0,1487,885.954771
5180.0,1590,890.488766
3780.0,1473,893.889038
5180.0,1803,898.737153
5190.0,1606,902.755322
5190.0,1514,906.637203
5180.0,1786,911.176144
5390.0,1596,915.261029
5190.0,1678,927.453079
3380.0,1676,931.428343
5180.0,1552,935.358124
5500.0,1733,939.698609
5180.0,1553,943.488462
3790.0,1638,947.460392
5380.0,1750,952.183456
5180.0,1827,964.484769
5180.0,1861,969.103049
5180.0,1756,973.262779
5190.0,1601,977.058745
5180.0,1361,980.711538
4950.0,1433,984.351647
5180.0,1617,988.268184
3790.0,1374,991.1733
3780.0,1542,1002.782877
3780.0,1489,1006.591543
5190.0,1743,1011.238013
5180.0,1820,1015.312588
3820.0,1360,1018.818204
5190.0,1457,1022.763415
4710.0,1674,1027.078792
3950.0,1573,1031.015584
2590.0,1768,1043.800807
5390.0,1726,1048.362719
5190.0,1734,1052.661729
2020.0,1393,1056.344372
4180.0,1502,1060.096082
5180.0,1471,1063.516915
3750.0,1540,1067.369602
2780.0,1559,1071.176716
5380.0,1544,1083.302706
3470.0,1618,1087.224366
5180.0,1456,1091.036215
5190.0,1657,1095.332169
5180.0,1724,1099.726567
5190.0,1618,1103.24982
5190.0,2077,1108.43832
5180.0,1544,1112.195443
5390.0,1685,1123.818994
5180.0,1602,1127.722492
2760.0,1343,1131.375943
5180.0,1552,1135.486901
2650.0,1645,1139.731692
5090.0,1498,1143.400899
5170.0,1719,1147.38994
3770.0,1469,1151.205748
5170.0,1590,1162.716817
5190.0,1574,1166.298463
5190.0,1763,1170.124147
1920.0,1621,1174.657251
5180.0,1647,1178.95619
5190.0,1556,1183.041501
5180.0,1626,1187.097023
2940.0,1347,1190.565055
5190.0,1654,1203.595965
2180.0,1558,1207.300929
5190.0,1564,1210.946911
5380.0,1694,1215.057738
2990.0,1644,1219.228304
5190.0,1696,1223.552605
5180.0,1597,1228.026272
6580.0,1557,1231.741281
5390.0,1757,1243.572964
3080.0,1571,1247.495691
2090.0,1524,1251.099847
2590.0,1469,1254.603837
5380.0,1683,1258.582127
5790.0,1623,1262.57015
5180.0,1568,1266.676841
5370.0,1521,1270.620271
5190.0,2035,1283.386893
3790.0,1731,1287.769328
3790.0,1549,1291.716962
4130.0,1827,1296.436863
3780.0,1547,1300.305749
5180.0,1594,1304.174889
5180.0,1537,1307.988557
5180.0,1568,1319.578007
5170.0,1539,1323.612977
5180.0,1531,1327.6281
3790.0,2089,1332.868919
5860.0,1961,1337.73168
3790.0,1566,1341.793198
5180.0,1444,1345.188989
6180.0,2365,1359.781695
3290.0,2188,1365.222754
2810.0,1612,1369.286922
2480.0,1590,1373.404966
3750.0,1573,1377.204826
2120.0,1275,1380.915521
3780.0,1731,1385.371958
2180.0,1222,1388.754072
2980.0,1439,1399.614228
5380.0,1555,1403.433381
5370.0,1477,1407.236651
5180.0,1424,1411.022537
3790.0,1836,1415.446033
3840.0,1542,1419.24104
5780.0,1643,1423.756348
5180.0,1785,1428.377487
5190.0,1763,1439.725445
5190.0,2001,1444.715454
3840.0,1508,1448.407585
5190.0,1638,1452.594608
610.0,701,1454.672482
1230.0,1082,1457.337816
5180.0,1547,1461.079175
5360.0,1632,1465.102236
2380.0,1524,1468.915863
3780.0,1736,1480.665776
3590.0,1670,1484.706759
5390.0,1625,1488.410885
5390.0,1605,1492.329244
5190.0,1551,1496.317559
3790.0,1803,1500.895924
4130.0,1538,1504.553678
5190.0,1606,1508.633284
4370.0,2544,1523.404146
5170.0,1663,1527.632945
5160.0,1521,1531.16942
5190.0,1755,1535.100639
2670.0,1502,1539.007031
3030.0,1230,1542.234477
5170.0,1384,1545.337893
1720.0,1467,1555.408468
5390.0,1623,1559.612785
1510.0,1321,1563.104656
1890.0,1289,1566.309082
1750.0,1072,1569.022393
1780.0,1244,1572.4182
2060.0,1371,1575.250171
1840.0,1927,1579.702057
800.0,854,1581.961299
1700.0,1380,1585.165187
1390.0,1152,1594.37296
2090.0,1259,1597.504536
1400.0,1234,1600.568777
1450.0,1040,1603.406949
1510.0,1144,1606.706235
1600.0,1496,1610.62115
1620.0,1224,1613.550299
2170.0,1484,1617.371133
1830.0,1277,1620.075085
5170.0,1481,1623.434844
5190.0,1884,1634.839466
5180.0,1811,1639.242083
2780.0,1522,1643.017136
5170.0,1524,1647.050741
5180.0,1508,1651.08757
2570.0,1395,1654.74482
5180.0,1628,1658.888659
5490.0,1350,1661.78177
5380.0,1557,1673.382427
5370.0,1641,1677.944528
5190.0,1568,1681.947504
2460.0,1583,1686.110934
5180.0,1632,1690.306993
3790.0,1513,1694.355407
5190.0,1499,1697.950317
5190.0,1649,1702.53828
5170.0,1622,1713.772096
5780.0,1787,1717.779753
2780.0,1516,1721.68302
3780.0,1579,1725.860295
3390.0,1679,1730.130611
2890.0,1193,1733.440438
2280.0,1601,1737.540256
5180.0,1531,1741.549075
2770.0,1452,1752.057112
2780.0,1703,1756.271189
2380.0,1399,1759.423848
3280.0,1568,1763.300771
3790.0,1636,1767.882429
2180.0,1789,1772.061101
5180.0,1628,1776.18667
3760.0,1632,1780.185767
5190.0,1621,1792.646931
5190.0,1844,1796.704125
5370.0,1395,1800.265317
5170.0,1547,1803.866486
2790.0,1715,1807.8357
1610.0,1800,1812.495701
5180.0,1585,1816.270674
3780.0,1689,1828.028808
2160.0,1440,1831.68315
3780.0,1669,1835.233814
5180.0,1886,1839.898487
3790.0,1360,1843.077317
3780.0,1507,1846.649496
2790.0,1554,1850.258075
2780.0,1487,1853.615548
2970.0,1540,1864.066654
2740.0,1472,1867.957478
5380.0,1630,1871.906726
5180.0,1681,1875.782929
3790.0,1727,1879.689466
