#{"t_start": 1678806336.2704587, "env_id": "Breakout-v4"}
r,l,t
18.0,1014,6.652174
20.0,990,9.311903
26.0,1302,12.926279
28.0,1069,15.165578
14.0,906,17.815141
46.0,1596,21.928195
23.0,1220,24.856108
12.0,785,26.952634
23.0,1127,29.604694
27.0,1369,32.900017
18.0,926,35.404127
20.0,1034,38.02657
18.0,1043,47.065859
18.0,1020,49.653708
29.0,1233,52.606873
16.0,960,55.107202
20.0,753,56.808804
25.0,1194,59.816926
17.0,992,62.247535
38.0,1644,66.268962
30.0,1182,69.182824
23.0,1191,72.040682
22.0,840,74.390542
28.0,1122,77.198443
24.0,1102,84.971998
16.0,978,87.473908
23.0,1114,90.168911
13.0,696,91.712903
23.0,999,94.232402
28.0,1289,97.243085
30.0,1338,100.7104
15.0,929,102.731516
20.0,1074,105.429156
23.0,992,108.035754
14.0,714,109.551537
14.0,631,111.04298
30.0,1018,113.682314
25.0,1257,122.438071
14.0,687,124.488646
29.0,1112,127.358049
26.0,1140,130.202143
23.0,1019,132.809539
16.0,810,134.614041
22.0,1162,137.498733
20.0,873,139.846604
21.0,1004,142.534796
19.0,992,144.692254
15.0,941,147.231644
13.0,808,149.044837
16.0,974,151.649128
10.0,705,153.286081
23.0,1133,161.571638
25.0,1001,163.700901
22.0,904,166.136397
22.0,1257,169.032441
21.0,1099,171.67034
24.0,954,174.236693
6.0,481,175.449088
15.0,850,177.405714
33.0,1359,181.196754
20.0,1053,183.916451
20.0,1048,186.636009
16.0,767,188.351921
18.0,879,190.819341
26.0,1011,193.520967
14.0,885,201.338058
23.0,1002,203.937429
32.0,1516,207.764509
21.0,1102,210.427319
18.0,1109,213.263149
25.0,1265,216.389834
11.0,732,218.580894
20.0,869,220.538659
20.0,1000,223.178432
28.0,1190,226.1338
32.0,1235,229.190181
24.0,1151,232.06834
15.0,882,239.532932
21.0,1102,242.398724
22.0,1119,245.126633
11.0,712,246.703924
16.0,839,248.994681
22.0,933,251.452249
20.0,1006,253.722517
17.0,1089,256.550009
18.0,977,259.110031
22.0,1145,262.016657
20.0,1155,264.919326
16.0,822,267.266226
13.0,812,269.114575
25.0,1196,272.323252
21.0,1132,279.964559
27.0,1236,283.042478
16.0,925,285.067521
20.0,1150,288.296395
22.0,1145,291.161808
10.0,640,292.662012
16.0,982,295.328533
21.0,1107,298.085725
32.0,1203,301.051415
14.0,845,302.915583
12.0,827,305.241693
21.0,1084,307.998661
17.0,878,309.934674
19.0,1147,316.603506
16.0,914,319.10322
17.0,1062,321.840125
21.0,1035,324.461557
33.0,1212,327.286196
15.0,762,329.037412
13.0,884,331.487633
24.0,1085,334.329859
19.0,1054,337.1847
17.0,995,339.909922
21.0,1238,343.206295
22.0,1128,346.017602
16.0,928,348.443887
18.0,907,355.474861
17.0,908,357.898979
23.0,1137,360.765355
23.0,1156,363.69892
12.0,820,365.926391
24.0,1040,368.723751
16.0,764,370.905538
27.0,1186,374.390848
23.0,1028,377.37785
17.0,1053,380.213122
16.0,1013,382.830145
20.0,827,384.713482
15.0,908,387.354333
17.0,1020,390.193173
18.0,997,397.715185
28.0,1261,400.83078
22.0,1082,403.631797
22.0,1045,406.343425
16.0,1035,409.063459
31.0,1469,412.91898
36.0,1391,417.09831
12.0,790,418.899946
25.0,1232,422.286391
24.0,1250,425.456142
30.0,1229,428.647325
28.0,994,431.371696
23.0,1130,438.626664
28.0,1327,441.86411
18.0,931,444.418988
20.0,912,446.904629
26.0,1090,449.711748
13.0,811,451.677419
12.0,728,453.469459
24.0,1031,456.188651
16.0,993,458.792263
14.0,896,461.38593
17.0,914,463.575107
24.0,1072,466.674587
10.0,655,468.886707
21.0,1135,477.231849
18.0,1019,479.680286
24.0,1097,482.760444
20.0,1013,485.77029
14.0,907,488.333759
21.0,944,490.818536
29.0,1013,492.964584
46.0,1591,497.226837
14.0,724,499.651922
22.0,980,502.118396
16.0,970,505.296256
28.0,1082,508.655938
25.0,1292,512.695512
14.0,946,520.008872
24.0,1207,523.742866
14.0,841,525.956312
17.0,905,528.649925
26.0,1059,531.349731
22.0,998,533.33293
17.0,998,536.263363
17.0,940,538.951445
7.0,525,540.405274
21.0,1084,543.567612
26.0,1016,546.580391
17.0,995,549.095176
18.0,922,551.905159
34.0,1206,555.327484
12.0,791,562.727043
17.0,1006,565.592714
16.0,945,567.959862
31.0,1398,571.850622
19.0,1078,574.710699
19.0,1014,577.698156
15.0,909,580.129169
18.0,992,583.25071
28.0,1286,586.926001
27.0,1030,590.097219
18.0,1098,593.501795
28.0,1316,597.681027
17.0,929,599.965574
28.0,1242,609.221195
16.0,934,611.69984
28.0,1325,616.236369
22.0,1118,619.648845
29.0,1202,623.047067
15.0,956,626.1098
25.0,1310,629.895108
26.0,1243,633.849596
30.0,1233,637.547868
24.0,1178,640.980328
18.0,1086,644.275097
26.0,1236,652.941251
22.0,1147,656.391371
19.0,979,659.41257
19.0,1029,662.765066
22.0,1030,665.959811
19.0,1066,669.253922
24.0,1085,672.593348
20.0,1167,676.298142
14.0,893,678.777938
23.0,1031,682.059439
13.0,896,684.98514
20.0,932,687.854963
26.0,1073,691.028697
33.0,1208,699.502231
24.0,1271,703.323031
27.0,1058,706.71975
28.0,1067,710.088216
24.0,1204,713.57176
16.0,916,716.40162
21.0,1157,719.693412
19.0,1056,722.881855
26.0,1235,726.368247
26.0,1116,729.56256
29.0,1091,732.892509
36.0,1373,742.087337
17.0,1052,745.23123
13.0,797,747.354599
37.0,1541,752.368279
25.0,857,755.088835
25.0,1237,758.777369
27.0,1218,762.227864
27.0,1369,766.739522
31.0,1391,770.64984
25.0,1261,774.679126
19.0,920,777.095646
25.0,1156,780.985123
22.0,1230,789.040996
18.0,940,791.858741
32.0,1219,795.439449
23.0,1196,798.875505
34.0,1227,802.413773
31.0,1021,805.382342
19.0,908,808.086746
21.0,814,810.244936
29.0,1144,813.716027
27.0,1236,817.795495
21.0,1111,821.147752
14.0,773,823.135823
38.0,1369,833.116553
22.0,1270,836.837579
15.0,893,839.630978
20.0,1039,842.200388
17.0,1071,845.536453
35.0,1361,849.895066
30.0,1156,853.328977
9.0,709,855.154777
18.0,1052,858.381467
26.0,1262,862.326771
19.0,753,864.316617
24.0,1224,867.889525
21.0,1050,871.10611
23.0,1228,880.895726
35.0,1342,885.1432
22.0,1117,888.404636
8.0,593,890.100714
19.0,993,893.295935
19.0,937,895.828306
26.0,1057,898.942171
13.0,881,901.720428
29.0,1154,905.080987
16.0,882,907.85217
24.0,924,910.204453
18.0,898,913.098498
25.0,1063,916.460505
18.0,1034,924.596347
30.0,1156,928.140939
16.0,896,930.857847
24.0,1204,934.33268
15.0,898,936.723572
20.0,1061,939.920584
22.0,1087,943.087785
28.0,1283,946.798196
32.0,1493,950.821623
22.0,954,953.906581
28.0,1263,958.056312
24.0,1046,960.865188
28.0,1413,970.860719
23.0,1140,974.283786
32.0,1273,978.19981
22.0,1092,981.275872
27.0,1016,984.009549
30.0,1390,988.29717
27.0,1165,991.253978
26.0,1123,994.554856
27.0,1162,998.099992
20.0,1148,1002.05643
25.0,1116,1005.405788
20.0,945,1013.641098
23.0,986,1016.740138
39.0,1308,1020.371584
23.0,1088,1023.376236
15.0,870,1026.049338
14.0,895,1028.768497
23.0,715,1030.644087
33.0,1240,1033.980386
25.0,1256,1037.909222
21.0,1037,1040.655001
13.0,876,1043.507692
19.0,927,1046.39268
18.0,1019,1049.650149
22.0,1003,1056.82109
21.0,1044,1060.066059
22.0,954,1063.074054
18.0,996,1066.144324
29.0,1163,1069.376766
16.0,938,1072.076516
20.0,956,1074.535526
32.0,1276,1078.528902
26.0,1199,1081.8348
