#{"t_start": 1678671676.0584798, "env_id": "Breakout-v4"}
r,l,t
31.0,1216,7.019383
18.0,1087,9.598042
29.0,1005,12.077389
35.0,1363,14.991327
28.0,887,17.174966
22.0,1025,19.626459
20.0,1012,21.656357
28.0,1189,24.893121
35.0,1412,28.084382
30.0,1132,30.794415
35.0,1337,34.196476
27.0,1257,43.095804
26.0,1200,45.857248
47.0,1739,50.145761
33.0,1424,53.287685
35.0,1310,56.695554
46.0,1543,60.063389
34.0,1252,63.368062
41.0,1406,66.462649
36.0,1520,70.222123
11.0,701,71.731465
42.0,1423,80.043283
15.0,879,82.096721
17.0,960,83.941731
30.0,1218,87.112289
43.0,1502,90.530132
22.0,1054,93.34191
38.0,1420,97.107325
29.0,1253,100.09723
22.0,1137,102.838908
19.0,1102,105.56761
16.0,1051,108.096902
26.0,1307,116.626757
19.0,762,118.207515
8.0,592,119.632218
23.0,1104,122.308368
22.0,855,124.665995
23.0,1086,127.331193
33.0,1326,130.489594
32.0,1370,134.101402
18.0,1074,136.747558
17.0,974,138.713813
35.0,1524,142.547289
27.0,1044,145.175483
37.0,1372,153.838273
29.0,1073,156.481834
35.0,1522,159.907844
41.0,1518,163.736969
13.0,885,166.004837
24.0,1327,169.208624
32.0,1276,172.833159
23.0,1160,176.100484
18.0,951,178.749585
35.0,1310,181.941221
24.0,1063,184.708211
18.0,1007,192.529291
12.0,722,194.206553
32.0,1313,197.39983
21.0,1034,200.031037
22.0,1163,202.94191
34.0,1174,206.287465
26.0,1332,209.560106
24.0,1165,212.502637
16.0,797,214.761672
21.0,1248,217.781819
28.0,1142,220.53282
38.0,1380,224.109939
29.0,1227,232.496883
29.0,1204,235.494017
23.0,1150,238.353578
20.0,1117,241.130796
32.0,1458,245.220141
15.0,861,247.180351
45.0,1441,251.335228
14.0,820,253.364508
26.0,1017,255.928097
14.0,847,258.225394
24.0,1233,261.347237
19.0,828,263.738908
17.0,977,265.882005
24.0,1136,274.211804
40.0,1442,278.089868
17.0,874,280.500802
18.0,693,282.111739
24.0,1288,285.292294
15.0,892,287.68566
28.0,1136,290.450524
21.0,1132,293.217067
6.0,505,294.417062
17.0,889,296.313514
20.0,1111,299.132251
33.0,1453,303.085204
24.0,1159,311.280495
37.0,1362,315.033742
19.0,1101,317.894444
24.0,1035,320.536891
12.0,773,322.29479
41.0,1450,326.078992
25.0,1011,328.793175
30.0,1099,331.605314
25.0,1251,334.548275
8.0,537,336.09429
43.0,1359,339.402306
31.0,1367,343.102732
18.0,1031,351.883582
25.0,1099,355.044739
30.0,1349,358.651082
17.0,1074,361.657393
32.0,1094,364.604862
12.0,830,367.003241
18.0,871,368.994566
18.0,905,371.511652
18.0,1065,374.210611
15.0,911,376.324998
19.0,1036,379.262036
20.0,1011,382.177158
18.0,1039,384.934517
36.0,1595,394.302778
26.0,1067,397.202544
22.0,1078,400.093934
45.0,1472,404.097686
14.0,890,406.184993
5.0,423,407.327018
8.0,597,408.82536
28.0,1145,411.796811
34.0,1000,414.437181
20.0,887,417.012793
11.0,820,419.107568
21.0,940,421.667165
7.0,609,423.122056
22.0,1082,425.751476
20.0,1075,433.259219
21.0,898,435.30145
32.0,1308,438.810289
27.0,1381,442.38302
24.0,1124,446.362086
12.0,769,448.476279
25.0,1078,451.660102
24.0,1080,454.723572
24.0,1081,457.514989
28.0,1237,461.060061
12.0,782,463.044851
