#{"t_start": 1679467787.5362468, "env_id": "MsPacman-v4"}
r,l,t
410.0,892,6.731341
270.0,567,8.123495
420.0,636,9.600249
360.0,709,11.764264
330.0,617,13.313678
330.0,621,14.856099
930.0,989,17.554129
740.0,906,20.023786
460.0,792,21.712145
400.0,586,23.092187
320.0,626,24.526721
200.0,521,25.761505
470.0,760,27.802463
400.0,698,29.436827
1100.0,939,32.042902
380.0,782,34.304929
480.0,865,36.309035
470.0,1211,43.862465
330.0,768,46.073619
300.0,752,47.865679
350.0,655,49.833333
310.0,584,51.238393
370.0,678,52.874332
290.0,582,54.23728
310.0,694,55.813275
510.0,904,58.243521
490.0,883,60.629876
520.0,714,62.278028
390.0,836,64.463954
560.0,1104,67.140661
650.0,693,68.907297
310.0,742,71.125302
460.0,811,73.055313
520.0,973,80.123648
280.0,608,81.656192
280.0,569,83.039271
900.0,1216,86.159678
330.0,652,88.054286
380.0,771,89.734252
310.0,578,91.084356
660.0,872,93.486242
260.0,533,94.832035
790.0,966,97.278737
350.0,616,98.805892
1130.0,862,101.030104
310.0,876,102.945729
390.0,607,104.455929
350.0,594,106.194917
500.0,766,107.949041
290.0,590,109.359518
640.0,754,111.535475
970.0,1187,118.928418
260.0,593,120.292206
320.0,647,121.767504
440.0,831,124.099614
1180.0,1022,126.830759
290.0,641,128.470522
240.0,614,130.118638
450.0,951,132.819409
470.0,876,134.949962
700.0,1208,138.608275
410.0,712,140.290622
300.0,681,142.075559
310.0,620,144.234399
330.0,654,145.842792
970.0,1130,148.736369
420.0,748,155.688215
320.0,687,157.747721
440.0,876,159.908472
420.0,754,162.235981
280.0,498,163.539247
580.0,965,166.355366
1080.0,981,168.699414
500.0,821,170.989491
330.0,644,172.564269
410.0,709,174.754483
290.0,732,176.60325
370.0,575,178.110188
610.0,806,180.338533
1180.0,841,182.183687
480.0,769,184.491201
350.0,761,186.339058
450.0,695,188.184456
740.0,878,194.961024
240.0,581,196.471336
460.0,795,198.794945
310.0,469,200.047858
260.0,456,200.937376
410.0,659,202.950031
520.0,835,204.940507
600.0,716,207.150479
640.0,921,209.314053
320.0,564,210.827662
590.0,858,213.389446
810.0,1443,217.619479
520.0,731,219.440587
690.0,779,221.718808
260.0,533,223.067327
400.0,634,224.659723
500.0,883,227.170204
430.0,727,234.324905
320.0,601,235.955306
370.0,551,237.471529
320.0,607,239.07472
510.0,663,241.248356
990.0,1086,244.045055
330.0,701,245.863856
1230.0,1160,249.034642
480.0,707,251.168775
380.0,741,253.06641
460.0,906,255.541554
360.0,570,257.03807
350.0,596,258.581938
470.0,764,260.427896
380.0,937,262.801236
670.0,968,265.300777
500.0,789,267.64733
900.0,1081,275.17217
440.0,641,276.804409
380.0,612,278.295594
1370.0,1099,281.28008
390.0,688,283.01417
480.0,722,285.311909
2050.0,877,287.558517
750.0,931,290.267638
420.0,755,292.647287
330.0,657,294.48357
1470.0,997,297.596872
510.0,730,299.336263
1610.0,1378,303.247645
1880.0,783,305.081728
850.0,1072,308.165006
1080.0,935,317.03425
990.0,948,319.80967
380.0,590,321.4448
640.0,934,324.224166
350.0,644,325.94542
560.0,850,328.558626
670.0,836,330.652694
500.0,773,333.184603
820.0,961,335.808748
430.0,700,337.545113
520.0,917,340.186975
400.0,627,341.743597
330.0,775,343.581316
1560.0,1291,347.389408
180.0,679,349.248445
1220.0,1234,357.088606
1020.0,993,359.947654
790.0,849,362.56293
500.0,869,365.239952
590.0,1000,368.147156
1290.0,985,370.534609
520.0,895,373.033071
600.0,771,375.01256
320.0,500,376.409073
550.0,810,378.918871
960.0,1240,382.3097
1060.0,856,384.688043
660.0,825,386.884684
230.0,560,388.413954
930.0,924,390.768443
1030.0,1000,399.487826
430.0,729,401.842726
1280.0,1052,404.819549
970.0,857,407.011191
360.0,658,408.705447
340.0,668,410.737406
500.0,729,412.634706
680.0,841,415.195879
1070.0,1051,418.239149
940.0,999,421.103186
360.0,673,422.96334
750.0,1062,425.802124
290.0,591,427.208854
390.0,745,429.010626
560.0,958,431.816904
770.0,779,439.11272
710.0,847,441.34202
1050.0,850,443.910359
1140.0,1545,448.232724
690.0,920,450.927628
410.0,870,453.173272
440.0,937,455.941965
650.0,852,458.598058
640.0,750,460.602165
1530.0,1109,463.790815
380.0,701,466.064416
360.0,968,468.333423
930.0,1370,472.158194
1210.0,1158,481.300543
590.0,847,483.69682
930.0,1015,486.655079
350.0,629,488.513014
980.0,1132,491.757083
620.0,640,493.4463
1620.0,1407,497.554538
420.0,934,500.203304
470.0,782,502.158844
330.0,562,504.222587
230.0,624,505.807983
1160.0,893,507.747697
560.0,850,510.010444
490.0,854,512.54785
320.0,778,514.586308
460.0,704,521.191069
850.0,1017,523.976374
400.0,853,526.269858
1290.0,1402,530.48227
470.0,834,532.700675
750.0,949,535.737515
530.0,853,538.526266
350.0,707,540.445581
300.0,718,542.374313
900.0,1122,546.177412
1110.0,707,547.900707
450.0,705,549.579063
660.0,1284,553.615693
360.0,619,555.368694
790.0,1103,564.436747
450.0,706,566.378161
560.0,640,568.586065
620.0,730,570.508702
500.0,872,573.25972
740.0,771,575.429902
1090.0,911,577.9831
360.0,605,579.472211
950.0,1208,582.523941
1260.0,948,585.069576
1130.0,949,587.644518
600.0,1024,590.371031
340.0,669,592.138309
770.0,997,594.96507
350.0,706,596.735296
350.0,700,598.856494
560.0,1122,606.568088
1490.0,1022,609.435241
750.0,731,611.283958
350.0,624,612.801996
790.0,739,615.014566
710.0,968,617.166465
510.0,884,619.705741
970.0,817,622.058334
510.0,839,623.997085
840.0,1203,627.313716
210.0,694,629.130169
420.0,796,631.126588
460.0,912,633.702329
540.0,902,636.24241
850.0,961,643.658115
560.0,734,645.456991
570.0,1001,648.210738
310.0,614,649.696255
550.0,1023,652.672271
380.0,803,654.986066
390.0,792,657.042083
390.0,711,659.276186
450.0,561,660.764895
590.0,822,662.67462
390.0,695,664.215176
340.0,568,665.620693
290.0,624,667.548202
300.0,494,668.824321
370.0,706,670.73942
360.0,635,672.414349
380.0,637,674.036957
340.0,705,676.258081
1110.0,696,681.435914
1180.0,862,683.784961
1120.0,905,686.108542
530.0,843,688.435274
1520.0,1230,691.636206
230.0,594,693.263492
800.0,835,695.708795
720.0,709,697.349269
1460.0,833,699.960176
840.0,941,702.336712
1150.0,1048,705.034585
1180.0,1159,708.017764
400.0,535,709.33926
260.0,593,710.752098
590.0,839,713.109493
550.0,760,719.429292
2210.0,1014,722.158372
270.0,587,723.641837
690.0,755,725.865693
1040.0,982,728.195697
1030.0,1053,731.011806
420.0,1005,733.594194
750.0,919,736.007885
1410.0,1018,738.743649
1390.0,1018,741.488604
1080.0,1013,744.049806
510.0,769,745.770187
910.0,1008,748.344354
960.0,976,750.721476
760.0,1132,758.87897
1140.0,946,761.470237
1480.0,1276,765.120342
630.0,885,767.155913
360.0,690,769.446701
2070.0,1643,773.91241
390.0,651,775.556192
1200.0,930,778.137159
320.0,766,779.936467
1430.0,897,782.340232
610.0,780,784.284962
330.0,669,785.663657
200.0,635,787.113843
1030.0,1235,790.17162
370.0,619,796.839779
390.0,820,798.755251
1460.0,1316,802.419875
270.0,555,803.834087
320.0,581,805.325228
1310.0,1386,808.666647
380.0,772,810.776119
970.0,1089,813.585041
750.0,972,816.094622
470.0,814,817.79723
360.0,636,819.664688
360.0,565,821.034225
650.0,617,822.5084
350.0,621,823.982767
310.0,623,825.484743
700.0,717,827.064822
830.0,994,835.325928
790.0,659,837.425741
420.0,627,838.967263
1640.0,1135,841.682831
1360.0,1098,844.467307
1250.0,1377,848.168788
1170.0,867,850.248046
1180.0,902,852.544312
930.0,966,854.931074
750.0,939,857.474307
1090.0,1202,860.44389
960.0,1092,863.012087
350.0,779,865.157447
1320.0,1329,873.882197
1040.0,1028,876.744287
970.0,1094,879.65572
490.0,811,882.049598
1580.0,1070,884.822116
2350.0,1057,887.42882
1090.0,1420,891.292895
1290.0,896,893.494713
1060.0,1215,896.968777
630.0,856,898.916731
790.0,853,901.25287
930.0,1057,903.84701
580.0,757,910.882714
890.0,929,913.423738
1550.0,1049,916.033777
770.0,1000,918.595486
1470.0,927,921.031427
1470.0,1274,924.071914
960.0,927,926.597067
840.0,864,929.123966
310.0,703,930.871248
1170.0,1052,933.727968
980.0,1115,936.688529
960.0,1083,939.676856
800.0,1045,942.486094
1470.0,919,950.521029
320.0,702,952.12676
1070.0,1297,955.605597
590.0,713,957.260155
770.0,989,959.878392
1440.0,1050,962.700322
1380.0,841,965.255528
790.0,1153,968.263443
740.0,1170,971.294707
1600.0,1212,974.408056
1240.0,1621,978.647817
950.0,840,981.073616
810.0,993,989.696316
1440.0,952,992.233706
1070.0,1003,994.918433
520.0,987,997.550576
1210.0,1199,1000.609833
1190.0,1140,1003.546542
500.0,778,1005.737914
800.0,916,1007.871886
1900.0,1223,1011.431821
1140.0,936,1013.599327
1120.0,825,1015.902444
800.0,1363,1019.573316
770.0,833,1021.329818
1210.0,959,1028.509042
980.0,1111,1031.600631
790.0,789,1033.863033
1000.0,1027,1036.451332
1050.0,926,1038.563839
1310.0,1113,1041.243751
1460.0,1396,1045.150007
2130.0,1187,1048.247398
2540.0,1175,1051.894747
1450.0,1310,1055.091162
1210.0,1218,1058.331932
970.0,912,1060.13225
1250.0,1079,1068.705695
1130.0,1155,1072.082517
2450.0,1276,1075.286098
1410.0,1038,1078.054537
1700.0,1278,1081.206264
1070.0,1180,1084.578423
2800.0,1202,1087.635885
720.0,913,1090.250769
1120.0,1114,1093.070315
1000.0,1110,1095.775161
840.0,1030,1098.280734
600.0,894,1105.867483
1370.0,1099,1108.658283
880.0,988,1111.391259
1120.0,1247,1114.605819
1110.0,1010,1117.425517
380.0,713,1119.234375
900.0,970,1121.86888
1310.0,1176,1125.222961
1230.0,1081,1128.033695
1380.0,972,1130.426556
930.0,856,1133.025572
1170.0,795,1135.27872
260.0,525,1136.171472
630.0,593,1137.887581
650.0,772,1144.661759
670.0,694,1146.293994
1070.0,1112,1149.640676
940.0,1000,1152.009789
1980.0,748,1154.370033
750.0,797,1156.276094
280.0,606,1158.051809
1890.0,1359,1161.945108
1010.0,904,1164.745637
580.0,832,1166.720837
1020.0,862,1169.47146
1010.0,1105,1172.511314
630.0,725,1174.586134
460.0,613,1176.008831
720.0,995,1178.540701
950.0,1280,1188.645224
1160.0,1121,1191.535461
1560.0,1192,1194.438651
1490.0,1051,1197.15604
2010.0,1254,1200.744804
1330.0,1420,1204.715873
1080.0,946,1206.943077
1040.0,1015,1209.682777
1050.0,1042,1212.261369
850.0,1285,1216.192337
640.0,857,1218.109983
2040.0,1543,1227.979791
1010.0,1111,1231.382747
340.0,617,1232.989023
830.0,977,1235.605142
540.0,777,1237.542749
1080.0,1000,1240.356159
1190.0,1048,1243.276121
860.0,1191,1246.35086
1540.0,868,1248.979204
880.0,821,1251.347672
1520.0,1350,1254.651458
210.0,550,1255.991318
1050.0,981,1258.433683
1200.0,1033,1266.103943
790.0,901,1268.606461
1230.0,875,1270.695071
480.0,730,1272.923406
1230.0,1004,1275.558798
1370.0,1395,1279.13143
1060.0,833,1281.740469
1260.0,1443,1286.157018
680.0,833,1288.185411
1150.0,1293,1291.959195
720.0,950,1294.385786
490.0,569,1295.662074
540.0,748,1297.59375
550.0,838,1305.182456
400.0,1051,1308.084099
970.0,1095,1311.134781
1330.0,1334,1314.855286
1110.0,1122,1318.506505
1150.0,1344,1322.155858
1060.0,637,1323.864128
700.0,741,1326.232334
360.0,564,1327.813095
290.0,633,1329.225448
1230.0,969,1331.70712
840.0,906,1334.369131
910.0,1028,1337.233374
1050.0,1627,1348.340633
1500.0,1157,1351.362179
1090.0,1216,1354.452728
900.0,976,1356.966443
790.0,909,1359.494491
720.0,798,1361.420405
980.0,964,1363.856294
800.0,825,1366.203799
1010.0,1270,1369.190353
1630.0,1599,1373.374923
760.0,719,1375.467878
650.0,950,1377.759305
1460.0,1157,1386.681146
940.0,1169,1389.745736
840.0,1199,1392.901004
1010.0,965,1395.52865
320.0,734,1397.188519
1170.0,1197,1400.569708
410.0,645,1402.498836
1550.0,1180,1405.495523
1680.0,1028,1408.011572
1150.0,1096,1410.86497
1510.0,1320,1414.569623
1000.0,939,1417.098126
2010.0,809,1419.013813
1540.0,1249,1427.638213
1020.0,1141,1430.439142
890.0,983,1432.98844
1260.0,1482,1436.914622
750.0,857,1438.802105
1940.0,1219,1442.006274
920.0,855,1444.383041
940.0,671,1445.966087
1630.0,1125,1449.227051
2120.0,733,1451.098114
1250.0,978,1453.894691
310.0,591,1455.478887
980.0,646,1457.109487
1620.0,1365,1466.327405
1800.0,1191,1469.353399
1430.0,1122,1472.515085
1840.0,1321,1476.212186
1690.0,925,1478.446904
890.0,1027,1481.321838
980.0,933,1483.831098
780.0,858,1486.270854
560.0,751,1488.112652
1220.0,1358,1492.110303
1700.0,1301,1495.479817
800.0,1195,1504.686933
2330.0,1347,1508.302078
2640.0,1336,1512.397218
1870.0,1052,1515.356808
1070.0,1160,1518.51408
220.0,483,1519.882136
3030.0,1058,1522.820545
900.0,736,1524.703005
1010.0,1073,1527.69215
480.0,617,1529.69308
980.0,920,1532.009183
1360.0,1065,1535.037621
840.0,856,1537.615943
830.0,907,1547.06828
1130.0,768,1549.063408
450.0,762,1551.481582
1620.0,1306,1554.89928
2590.0,1098,1557.823979
1440.0,928,1560.513956
1650.0,1046,1563.546263
1030.0,975,1566.348163
2300.0,1156,1569.35919
1390.0,890,1571.986068
1350.0,1058,1574.923383
440.0,634,1576.628653
1130.0,963,1579.404668
1430.0,1253,1588.074314
1760.0,1211,1591.750275
1010.0,1171,1594.886795
980.0,927,1597.470301
930.0,1329,1600.938517
410.0,677,1602.700697
1120.0,991,1605.593175
1620.0,862,1608.134931
1880.0,1597,1612.276993
810.0,923,1614.868983
1010.0,863,1617.073204
1520.0,965,1619.921515
1060.0,975,1622.759305
930.0,1210,1633.573029
530.0,691,1635.644855
1660.0,1282,1638.917165
