#{"t_start": 1680703008.2860153, "env_id": "Freeway-v4"}
r,l,t
22.0,2725,11.163472
21.0,2744,18.335144
19.0,2730,26.33204
19.0,2731,35.19674
25.0,2730,60.753808
24.0,2729,67.745892
20.0,2761,76.375622
20.0,2742,85.286628
19.0,2729,94.004561
21.0,2747,120.73508
23.0,2731,129.22425
22.0,2733,138.110879
23.0,2735,147.881528
23.0,2718,175.778774
22.0,2714,184.19087
20.0,2722,192.447013
21.0,2743,201.761836
28.0,2726,210.745034
24.0,2705,236.859716
25.0,2745,246.047213
22.0,2742,253.688365
18.0,2739,262.189039
20.0,2760,290.052739
24.0,2703,298.367865
21.0,2759,307.047064
20.0,2734,315.367768
21.0,2704,323.306594
20.0,2731,351.098804
21.0,2726,359.917586
23.0,2691,368.133297
23.0,2752,375.678559
20.0,2705,384.250915
23.0,2760,412.78815
25.0,2713,420.756099
20.0,2717,428.458957
20.0,2734,437.058132
23.0,2747,465.930536
20.0,2713,474.094159
21.0,2741,482.585486
20.0,2755,491.956314
21.0,2738,501.100954
22.0,2721,527.239788
23.0,2738,536.173809
22.0,2717,544.651282
21.0,2757,553.825768
24.0,2728,581.341942
21.0,2738,590.034151
21.0,2722,598.663556
20.0,2712,608.218163
22.0,2732,617.577955
26.0,2732,644.051435
23.0,2722,653.500396
19.0,2727,662.559122
20.0,2738,671.178537
21.0,2730,679.646508
22.0,2743,707.477516
20.0,2727,716.161423
22.0,2706,724.744538
20.0,2723,734.113904
21.0,2735,761.152704
23.0,2746,769.796299
21.0,2729,778.761004
19.0,2734,787.986724
21.0,2718,796.8037
21.0,2730,824.425319
21.0,2698,832.208124
28.0,2716,841.593046
21.0,2732,850.506876
22.0,2739,859.595121
20.0,2749,885.297768
23.0,2738,894.291596
28.0,2728,903.95657
19.0,2742,912.301215
24.0,2721,938.321074
20.0,2733,947.091466
20.0,2732,956.642068
23.0,2734,965.185302
21.0,2717,973.030267
23.0,2728,999.687212
20.0,2743,1008.600401
21.0,2728,1017.585029
22.0,2716,1025.957877
23.0,2730,1052.132553
24.0,2727,1060.986958
23.0,2721,1069.599606
24.0,2740,1078.111876
23.0,2732,1085.741953
20.0,2740,1111.70239
21.0,2740,1121.449439
22.0,2749,1130.187989
28.0,2767,1138.108336
24.0,2747,1146.830641
21.0,2738,1174.294422
22.0,2706,1182.844093
24.0,2730,1190.789024
23.0,2736,1198.990325
23.0,2739,1226.637317
23.0,2711,1235.329679
26.0,2742,1243.470583
19.0,2733,1251.759629
22.0,2708,1259.84458
21.0,2726,1287.3206
20.0,2725,1295.820516
28.0,2742,1304.375995
19.0,2720,1312.994667
22.0,2738,1340.022259
23.0,2729,1348.760187
23.0,2716,1357.027036
26.0,2766,1365.674649
22.0,2737,1374.755777
20.0,2727,1401.238046
23.0,2733,1409.998914
21.0,2743,1418.285527
23.0,2736,1427.230041
21.0,2718,1436.224424
19.0,2759,1463.980773
20.0,2709,1472.297012
22.0,2735,1481.283924
27.0,2745,1490.218818
23.0,2745,1517.919337
19.0,2759,1526.983405
22.0,2717,1535.341702
23.0,2738,1544.14401
21.0,2709,1553.092208
22.0,2695,1579.429603
