#{"t_start": 1680766270.286512, "env_id": "MsPacman-v4"}
r,l,t
2250.0,1227,8.18332
2080.0,1101,11.085628
1720.0,1242,14.094744
2080.0,1103,16.885863
1860.0,1308,20.516107
2360.0,1151,23.342728
1670.0,1252,26.818686
2020.0,1326,29.988579
1970.0,1340,33.712544
1200.0,928,35.800388
1000.0,1023,42.762575
450.0,829,45.13423
1130.0,815,47.473428
1710.0,920,49.520148
1810.0,1195,53.017239
1410.0,1182,56.009222
2060.0,1390,60.297307
2390.0,1144,63.448791
1870.0,1151,66.383214
2210.0,1105,69.2179
1590.0,1221,72.251903
2000.0,1673,83.439252
1630.0,1232,86.654965
2020.0,1799,91.307577
1740.0,1135,94.820585
1820.0,1166,97.830053
2340.0,1321,101.125623
1830.0,1213,104.673757
2010.0,1334,107.773743
1880.0,1205,111.104517
1650.0,1175,114.053536
2150.0,1226,123.427341
2850.0,1131,126.34343
2360.0,1602,130.637537
1560.0,990,133.457228
1880.0,1295,137.360585
2170.0,1518,141.363143
590.0,614,142.909527
2090.0,1408,146.92121
1980.0,1566,151.171883
2440.0,1088,153.936774
2470.0,1220,156.985446
2050.0,1234,166.217295
2060.0,1267,170.070877
930.0,1058,173.292301
280.0,593,175.173653
2590.0,1368,179.669806
2260.0,1202,183.277382
1860.0,1386,187.535851
2650.0,1241,190.986264
2040.0,1242,194.320357
1740.0,1048,197.221658
3610.0,1375,207.115721
1960.0,1182,210.511994
2070.0,1226,214.290754
1850.0,1226,217.582146
2580.0,1394,221.87255
1600.0,1319,225.23833
1240.0,1124,228.330458
2100.0,1816,233.98955
2360.0,1146,237.297771
2050.0,1255,241.119698
2060.0,1418,251.116772
2160.0,1401,255.559629
960.0,865,258.233716
2680.0,1243,261.706616
2260.0,1179,265.008124
2070.0,1268,268.967957
2980.0,1088,271.963278
2250.0,1206,275.294814
2550.0,1214,278.842634
3380.0,1176,282.474593
3090.0,1658,292.938897
2860.0,1173,295.940667
1860.0,1132,298.857338
1970.0,1548,303.32659
1860.0,1274,307.294815
2020.0,1276,310.946853
290.0,703,312.995445
1990.0,1264,317.021183
2070.0,1065,320.113609
1840.0,1298,323.279875
1760.0,1173,326.761184
1980.0,1152,335.381428
1550.0,1452,339.427585
1490.0,1386,342.865984
1710.0,1289,346.962425
1390.0,1503,351.279939
1180.0,925,353.389318
3330.0,1196,357.123872
2180.0,1448,360.725671
2380.0,1477,364.819163
2790.0,1155,367.949486
1680.0,1058,377.851545
1830.0,1115,381.144841
1840.0,1141,384.183947
3020.0,1211,387.462358
2150.0,1352,391.540919
2060.0,1404,395.234409
2070.0,1147,398.974661
2050.0,1438,402.859492
2860.0,1360,406.998096
3180.0,982,409.985272
2130.0,1309,419.720715
2040.0,1348,423.884087
1930.0,1077,427.03036
1920.0,1132,430.257153
1790.0,1297,434.149036
2090.0,1451,437.820017
2410.0,1084,441.369583
3390.0,1223,444.397201
