#{"t_start": 1678778083.9393141, "env_id": "MsPacman-v4"}
r,l,t
2530.0,1397,8.249493
4700.0,3007,17.422988
2660.0,1557,21.97837
3480.0,1457,25.977609
2550.0,1461,29.915154
4960.0,2629,37.0561
5420.0,2630,56.442642
2860.0,1503,60.838265
6170.0,2297,67.03561
2200.0,1051,69.708994
6570.0,2662,76.468992
2540.0,1487,80.537718
2040.0,1280,84.379168
3430.0,2144,99.438088
7830.0,2458,106.415118
5790.0,2419,112.895714
3530.0,2087,118.278059
3240.0,1400,121.914159
2660.0,1869,126.494354
4760.0,2515,142.080503
2580.0,1470,146.264623
2590.0,1570,150.824822
4080.0,2503,157.524454
2540.0,1550,161.522724
5160.0,2183,167.092228
2610.0,1480,170.951924
3390.0,1533,183.954328
2490.0,1346,188.00683
4940.0,1553,192.252971
2590.0,1432,195.837685
2560.0,1457,200.040172
2590.0,1814,205.860882
2570.0,1436,209.54998
2670.0,1742,214.746508
7530.0,2578,231.296016
4740.0,2138,236.800825
1980.0,1524,241.244245
2500.0,1280,244.726449
4840.0,2253,251.749928
2380.0,1944,256.971645
1860.0,1594,261.653413
1980.0,1310,272.367714
2230.0,1505,276.531694
2010.0,1500,280.753067
1990.0,1421,284.883413
2010.0,1191,288.089157
1640.0,1188,291.265593
2350.0,1537,295.638365
2260.0,1224,298.972032
2500.0,1720,304.164577
2090.0,1314,314.309191
1910.0,1466,318.241228
1990.0,1365,322.088866
2270.0,1438,325.817399
2500.0,1244,329.611336
1950.0,1394,333.155304
1650.0,1292,336.953897
1290.0,1055,339.966062
1900.0,1588,344.396452
2570.0,1461,355.596655
1710.0,1356,359.097864
1940.0,1321,363.10836
2070.0,1431,367.53918
2130.0,1328,371.055634
1780.0,1953,376.697081
2110.0,1286,380.087434
2020.0,1225,384.031392
3210.0,1323,387.553406
2510.0,1287,398.121501
3280.0,1532,402.216804
2410.0,1373,405.832218
2430.0,1542,410.547144
2090.0,1539,415.020014
2760.0,1896,420.439287
2550.0,1474,424.621011
2510.0,1304,428.037627
2350.0,1527,432.009792
2220.0,1301,443.346848
2560.0,1532,447.31759
4780.0,2328,453.661224
2570.0,1393,457.830949
3190.0,1543,462.377931
7400.0,2647,469.716173
2540.0,1388,473.551253
4030.0,1783,486.138926
2570.0,1581,490.391133
2580.0,1661,494.789389
2510.0,1294,498.648998
2470.0,1358,502.776192
2560.0,1488,506.632651
2540.0,1550,510.970588
2550.0,1546,515.09802
3570.0,1897,529.260775
6670.0,2430,536.065767
4900.0,2654,543.429049
2590.0,1457,547.596242
2550.0,2248,553.77685
5980.0,2581,560.441792
2540.0,1603,574.29128
3200.0,1400,577.974938
2000.0,1348,581.170301
3220.0,1581,585.568821
1840.0,1424,589.574358
1580.0,1052,592.284511
2840.0,1398,596.147022
1590.0,1703,600.824521
1970.0,1385,605.137875
1910.0,1499,618.412691
2650.0,1433,621.908036
3360.0,1645,626.918425
2540.0,1401,630.572009
1770.0,1147,633.505191
2240.0,1556,637.538966
1970.0,1293,641.302835
1910.0,1380,645.586233
2110.0,1399,649.325172
2670.0,1324,662.229161
2190.0,1462,666.417284
3430.0,1728,671.115636
2090.0,1369,675.096311
2190.0,1518,679.067182
2150.0,1703,683.48001
3160.0,1422,687.567932
1850.0,1362,691.20814
5680.0,2319,707.556793
2000.0,1317,710.960746
2580.0,1415,714.995963
1770.0,1630,719.518315
2260.0,1481,723.871918
2690.0,1434,728.065252
6310.0,2627,735.493557
3370.0,1558,749.214858
2690.0,1636,753.589732
2560.0,1439,757.744581
4790.0,2352,764.294329
6570.0,2851,772.985811
2350.0,1619,777.590957
6080.0,2264,784.215122
2560.0,1569,799.240415
1830.0,1528,803.456853
5440.0,2585,810.878798
5920.0,2671,818.727287
2610.0,1233,822.483875
2790.0,1386,826.192696
4990.0,2392,844.822383
2580.0,1399,849.042644
3510.0,2370,855.670363
2850.0,1418,859.849351
2550.0,1585,864.265519
2760.0,1629,868.820284
5760.0,2333,875.694115
5010.0,2509,891.493662
2790.0,1461,895.759064
2090.0,1722,901.170114
5520.0,2645,908.661786
2540.0,1767,913.439297
2590.0,1662,917.760979
1960.0,1353,921.415236
2570.0,1466,935.993994
2590.0,1685,940.923457
2790.0,1584,945.598477
2570.0,1456,949.936369
2590.0,1438,954.056011
2590.0,1892,959.091362
2590.0,1579,963.41994
2760.0,1768,968.372275
2630.0,1806,985.279971
5020.0,2223,991.489179
2540.0,1429,995.472887
5540.0,2455,1002.251208
2590.0,1555,1006.045841
4840.0,2225,1011.324977
7670.0,2360,1025.883521
2500.0,1334,1029.196883
2490.0,1261,1033.001034
1990.0,1594,1037.570199
2420.0,1941,1043.373019
1560.0,1255,1046.535268
2180.0,1425,1050.259082
3370.0,1558,1054.253221
2590.0,1815,1058.961931
5410.0,2660,1076.207294
5170.0,2504,1083.452325
5040.0,2620,1090.688759
2590.0,1903,1095.645585
4900.0,2763,1103.044426
4900.0,2329,1122.894779
2590.0,1842,1127.975118
5820.0,2789,1135.603796
7470.0,2847,1142.836114
2170.0,1264,1146.630322
2580.0,1733,1151.645589
3320.0,1269,1167.041757
1870.0,1667,1171.923001
2250.0,1755,1176.472044
2520.0,1512,1180.623024
3180.0,1494,1184.740659
2760.0,1665,1189.463769
2590.0,1841,1194.983609
2790.0,1423,1198.547506
5730.0,2424,1215.279963
4610.0,2372,1221.925673
3270.0,1580,1226.197688
3980.0,2194,1232.403244
5370.0,2507,1239.496069
2550.0,1793,1255.129305
3060.0,1522,1259.152541
4310.0,2129,1264.857821
2500.0,1377,1268.83683
2120.0,1021,1271.627038
4270.0,2106,1277.584811
2550.0,1445,1281.68952
4830.0,2380,1287.927176
2570.0,1657,1300.866871
6530.0,2660,1308.252121
2650.0,1433,1312.353295
4710.0,2803,1320.123592
4820.0,2752,1327.969721
3180.0,1573,1332.439116
5700.0,2338,1346.469546
2540.0,1290,1349.929241
2550.0,1838,1355.348916
5920.0,2316,1361.674276
5140.0,2705,1369.822987
2550.0,1602,1374.074605
2550.0,1374,1385.152853
2530.0,1399,1389.314058
2560.0,1597,1393.777428
2540.0,1421,1397.86946
3750.0,2298,1404.027945
4250.0,2241,1410.53774
3290.0,1374,1413.815531
2540.0,1522,1417.913647
2860.0,1690,1432.819333
2590.0,1436,1436.389867
2590.0,1365,1440.394737
2550.0,1470,1444.540277
5140.0,2333,1450.652706
2570.0,1557,1454.726197
5270.0,2316,1460.918748
2780.0,1594,1476.450766
4010.0,2348,1483.076977
4290.0,2141,1488.768684
5150.0,2662,1495.818362
2860.0,1914,1500.490987
1980.0,1235,1504.013425
2440.0,1247,1506.975149
5180.0,2621,1524.320863
3460.0,1855,1529.408971
5540.0,2277,1535.087854
2570.0,1616,1539.563886
5170.0,2593,1546.468603
2560.0,1339,1550.189904
3360.0,1376,1564.418535
2590.0,1448,1568.230925
2590.0,1477,1572.012042
2870.0,1657,1576.178695
2590.0,1350,1579.983209
2250.0,1669,1584.314914
2260.0,1772,1589.132722
2700.0,1532,1592.777298
1990.0,1411,1606.640219
6560.0,2464,1612.953642
6020.0,2610,1620.20559
5730.0,2457,1626.861534
2570.0,1507,1630.715688
6360.0,2396,1636.951078
5000.0,2509,1653.12496
2650.0,1527,1657.420502
4420.0,2203,1663.460139
2580.0,1750,1668.53062
5610.0,2411,1674.410276
4710.0,2467,1681.295746
2590.0,1525,1695.833992
5460.0,3485,1705.669381
2540.0,1359,1709.062891
2590.0,1360,1712.803327
6260.0,2781,1720.262142
6770.0,2633,1727.670574
5880.0,2573,1745.807664
4110.0,2126,1751.495045
4980.0,2478,1757.752424
7810.0,2424,1764.287222
8360.0,2533,1771.142076
3260.0,1475,1786.923016
7960.0,3032,1795.052555
5920.0,2461,1801.399971
2580.0,1535,1804.829134
2580.0,1628,1809.608852
4640.0,2483,1815.955714
2540.0,1326,1832.559925
4520.0,2214,1838.162889
5880.0,2650,1844.825445
6020.0,2443,1851.497228
5700.0,2271,1858.078919
2580.0,1613,1862.433842
7150.0,2594,1881.674915
2580.0,1313,1885.104231
5240.0,2349,1892.024016
2560.0,1307,1895.599628
6850.0,2678,1903.077989
7860.0,2528,1910.171616
2650.0,1637,1925.437253
6240.0,3059,1934.469116
9020.0,2533,1941.908722
2680.0,1375,1945.98265
1570.0,1029,1948.836642
5560.0,2322,1955.116013
5270.0,2334,1974.28715
2560.0,1664,1978.95332
5720.0,2378,1986.184726
2660.0,1586,1990.766039
4320.0,2288,1996.990543
4810.0,2465,2003.97716
4710.0,2176,2021.187845
5340.0,2344,2028.097666
2170.0,1722,2032.808398
5010.0,2278,2038.967202
7660.0,2835,2047.12798
