#{"t_start": 1680764756.7690663, "env_id": "Freeway-v4"}
r,l,t
32.0,2743,12.936543
31.0,2728,21.57203
33.0,2718,29.864256
32.0,2722,38.139699
33.0,2740,65.469182
31.0,2754,74.815532
32.0,2758,83.644307
32.0,2734,92.361567
31.0,2738,101.202681
32.0,2742,128.351546
33.0,2741,136.030848
32.0,2730,143.693964
33.0,2736,152.870147
31.0,2740,179.466645
33.0,2715,187.10592
31.0,2717,194.920597
32.0,2743,204.251676
32.0,2736,212.993618
31.0,2725,238.820016
31.0,2708,247.294724
33.0,2747,256.047452
32.0,2725,265.10681
32.0,2741,274.073061
32.0,2734,299.948753
32.0,2725,308.689015
31.0,2746,317.779902
32.0,2731,327.021715
32.0,2744,352.762439
32.0,2702,360.904768
33.0,2733,370.231647
33.0,2728,378.994408
33.0,2729,386.825561
30.0,2738,413.211937
31.0,2712,421.99546
31.0,2711,431.032251
31.0,2746,439.017809
31.0,2716,464.925227
30.0,2737,473.356972
30.0,2757,482.794024
31.0,2736,491.20342
32.0,2732,499.157594
33.0,2736,525.819711
32.0,2734,534.943092
31.0,2704,543.295556
32.0,2748,550.828857
32.0,2740,559.971118
33.0,2726,586.357035
33.0,2724,594.774036
32.0,2738,602.880006
32.0,2708,611.636314
30.0,2731,637.450341
33.0,2726,645.38459
32.0,2707,654.553527
32.0,2704,663.198488
33.0,2721,672.06567
32.0,2722,697.730284
33.0,2739,706.565826
32.0,2701,715.340435
32.0,2737,724.266592
31.0,2717,750.67002
32.0,2705,758.859288
31.0,2778,768.033137
31.0,2732,777.163862
32.0,2731,786.048383
34.0,2732,812.588475
32.0,2741,822.251216
31.0,2733,831.648422
33.0,2703,840.413065
32.0,2741,849.125942
32.0,2725,875.646327
32.0,2713,884.561844
32.0,2789,893.489554
32.0,2761,902.799612
32.0,2718,928.309061
33.0,2723,937.855382
33.0,2753,947.386008
32.0,2732,955.911546
32.0,2747,964.855637
32.0,2727,991.443118
34.0,2738,1000.092116
31.0,2727,1008.551152
32.0,2718,1018.084731
31.0,2746,1044.815613
32.0,2729,1052.469697
31.0,2741,1060.732227
31.0,2731,1070.034432
33.0,2713,1078.803795
31.0,2747,1104.072869
33.0,2717,1112.707604
31.0,2723,1121.794657
32.0,2728,1130.748466
32.0,2731,1139.765458
31.0,2754,1164.550297
31.0,2748,1173.212499
32.0,2731,1182.847466
32.0,2734,1191.685599
33.0,2736,1218.352557
30.0,2733,1226.943331
31.0,2728,1236.675611
32.0,2728,1245.446295
31.0,2727,1253.976236
31.0,2735,1280.906065
33.0,2732,1290.156376
30.0,2725,1299.263449
32.0,2769,1308.039698
32.0,2711,1333.981618
33.0,2741,1342.322837
33.0,2733,1351.397589
34.0,2718,1359.110497
33.0,2722,1366.375565
32.0,2747,1392.083194
33.0,2748,1401.370412
32.0,2733,1409.694757
32.0,2744,1417.594228
33.0,2719,1426.529726
29.0,2734,1453.40154
32.0,2738,1461.939247
31.0,2732,1471.081681
31.0,2731,1479.539273
32.0,2739,1506.361577
30.0,2733,1514.90061
31.0,2715,1523.490737
31.0,2730,1532.093161
32.0,2750,1541.015015
32.0,2749,1567.323706
32.0,2732,1576.116474
33.0,2720,1584.627507
32.0,2734,1593.409809
32.0,2735,1620.175251
33.0,2725,1629.053589
33.0,2711,1638.131111
31.0,2731,1646.79621
32.0,2716,1655.757578
31.0,2735,1683.30568
32.0,2710,1692.191512
31.0,2743,1700.717961
32.0,2711,1709.356354
33.0,2712,1718.150947
33.0,2729,1745.341024
32.0,2717,1753.854117
33.0,2723,1762.786589
31.0,2708,1771.240781
31.0,2721,1798.825357
31.0,2737,1807.428325
32.0,2720,1816.303109
31.0,2716,1824.36394
33.0,2720,1833.233124
32.0,2733,1860.26731
29.0,2743,1868.837375
31.0,2729,1876.762748
32.0,2765,1886.138679
30.0,2715,1912.736168
32.0,2719,1920.586116
31.0,2742,1928.913354
32.0,2726,1938.401898
32.0,2733,1947.446793
31.0,2729,1973.545834
32.0,2701,1982.124448
32.0,2739,1990.852576
32.0,2734,1999.849018
32.0,2744,2008.983067
31.0,2728,2035.597501
32.0,2716,2043.980385
31.0,2734,2052.937808
31.0,2744,2062.196003
30.0,2730,2088.911708
32.0,2747,2097.709632
32.0,2710,2107.222118
32.0,2720,2115.212209
32.0,2760,2122.984178
32.0,2749,2150.215919
32.0,2730,2159.096148
33.0,2740,2167.994015
30.0,2759,2176.536491
30.0,2724,2202.798059
31.0,2726,2212.026082
31.0,2722,2221.196121
33.0,2725,2229.370286
32.0,2719,2237.8837
31.0,2717,2264.760902
33.0,2727,2274.129755
33.0,2752,2281.859759
31.0,2723,2290.776046
32.0,2721,2299.944643
32.0,2749,2325.66432
32.0,2766,2333.802832
33.0,2731,2343.145164
31.0,2709,2352.217845
32.0,2739,2377.745241
32.0,2741,2386.484307
33.0,2731,2395.227142
32.0,2752,2404.389866
32.0,2754,2413.971484
33.0,2735,2440.333745
31.0,2714,2449.079144
33.0,2721,2458.086404
33.0,2748,2467.817863
33.0,2697,2493.984634
32.0,2734,2502.941255
31.0,2747,2512.193464
31.0,2756,2521.180377
33.0,2733,2529.471352
30.0,2728,2556.629625
31.0,2733,2565.515662
32.0,2754,2574.666635
31.0,2722,2584.021976
32.0,2734,2591.918782
32.0,2707,2618.649847
31.0,2705,2626.973623
34.0,2717,2636.10153
31.0,2737,2644.671424
